Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wallabe01,43:12,0,2,.000,0,0,,1,2,.500,6,4,10,1,1,3,2,3,1,+5
princta01,42:15,6,15,.400,1,2,.500,3,4,.750,0,5,5,1,1,0,4,3,16,-4
billuch01,41:53,3,10,.300,2,5,.400,3,4,.750,0,3,3,7,3,0,1,2,11,-3
hamilri01,39:20,11,25,.440,1,3,.333,7,7,1.000,0,2,2,0,0,0,2,4,30,+4
wallara01,33:58,3,13,.231,0,2,.000,1,2,.500,2,4,6,3,1,1,3,3,7,-6
mcdyean01,14:22,0,2,.000,0,0,,0,0,,2,2,4,0,0,0,1,4,0,-5
evansma01,10:12,0,1,.000,0,0,,3,4,.750,1,1,2,0,1,1,0,0,3,+4
delkto01,8:41,2,5,.400,0,2,.000,0,0,,0,3,3,0,1,0,0,0,4,-6
hunteli01,6:07,0,2,.000,0,1,.000,0,0,,0,1,1,0,1,0,1,0,0,+1
Team Totals,240,25,75,.333,4,15,.267,18,23,.783,11,25,36,12,9,5,14,19,72,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,48:00,8,23,.348,1,2,.500,5,10,.500,1,7,8,9,2,2,8,3,22,+2
snower01,36:23,5,7,.714,0,0,,2,3,.667,1,2,3,1,2,0,1,2,12,+5
murraro01,34:47,3,7,.429,1,3,.333,0,0,,0,2,2,2,0,0,3,2,7,-7
ilgauzy01,23:15,3,9,.333,0,0,,0,0,,1,6,7,1,0,3,2,4,6,-1
goodedr01,15:24,2,3,.667,0,0,,2,2,1.000,3,2,5,0,0,0,1,2,6,-1
varejan01,28:20,4,7,.571,0,0,,2,2,1.000,1,5,6,0,1,0,1,2,10,+3
marshdo01,27:32,3,9,.333,3,6,.500,0,0,,0,3,3,0,1,0,2,5,9,+3
jonesda01,26:19,1,3,.333,0,0,,0,0,,0,2,2,0,1,0,0,2,2,+6
Team Totals,240,29,68,.426,5,11,.455,11,17,.647,7,29,36,13,7,5,18,22,74,
