Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,44:41,7,19,.368,0,1,.000,5,7,.714,0,6,6,7,3,0,6,1,19,-6
hughela01,37:36,2,9,.222,0,0,,0,0,,1,2,3,3,2,0,2,1,4,-8
pavloal01,30:35,7,10,.700,0,3,.000,0,0,,0,0,0,0,3,0,1,1,14,-4
ilgauzy01,27:04,1,6,.167,0,0,,1,2,.500,0,7,7,1,0,0,2,2,3,-10
goodedr01,16:56,2,4,.500,0,0,,0,0,,0,1,1,3,1,0,2,2,4,-11
varejan01,30:57,5,11,.455,0,1,.000,4,6,.667,7,7,14,0,1,2,2,3,14,+8
marshdo01,20:48,2,5,.400,2,4,.500,0,0,,1,3,4,0,0,0,0,4,6,+9
gibsoda01,19:59,3,8,.375,3,7,.429,0,0,,2,2,4,3,1,2,0,3,9,+4
jonesda01,11:08,1,3,.333,1,3,.333,0,0,,0,0,0,0,0,0,0,1,3,+5
snower01,0:16,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Team Totals,240,30,75,.400,6,19,.316,10,15,.667,11,28,39,17,11,4,15,18,76,
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
billuch01,43:21,4,7,.571,2,2,1.000,3,3,1.000,0,1,1,6,0,0,5,1,13,+11
princta01,41:06,0,8,.000,0,0,,1,2,.500,1,3,4,4,0,0,1,1,1,+14
hamilri01,36:49,5,14,.357,1,3,.333,2,4,.500,1,1,2,3,2,0,3,4,13,+9
wallara01,32:57,7,10,.700,1,3,.333,1,2,.500,2,9,11,3,2,2,2,4,16,+6
webbech01,24:00,4,13,.308,0,0,,1,2,.500,3,4,7,5,2,1,2,2,9,+13
maxieja01,21:52,7,9,.778,0,0,,1,6,.167,2,4,6,0,1,2,1,2,15,-8
mcdyean01,16:11,2,5,.400,0,0,,0,0,,2,2,4,1,0,1,2,1,4,-7
delfica01,11:19,2,4,.500,2,3,.667,0,0,,0,2,2,1,0,0,0,1,6,-12
murraro01,7:22,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-5
hunteli01,5:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0,0,-6
Team Totals,240,32,72,.444,6,11,.545,9,19,.474,11,26,37,23,7,6,18,16,79,
