Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
princta01,43:59,6,13,.462,1,2,.500,0,0,,4,1,5,1,1,0,3,2,13,-3
hamilri01,38:13,2,8,.250,0,1,.000,3,3,1.000,1,3,4,2,1,0,2,4,7,-17
billuch01,37:45,4,14,.286,2,8,.250,3,4,.750,0,1,1,3,2,0,5,1,13,-5
wallara01,36:45,5,11,.455,2,4,.500,4,5,.800,0,5,5,2,1,0,1,3,16,-5
webbech01,27:32,5,8,.625,0,0,,5,6,.833,2,5,7,3,1,0,2,4,15,-4
mcdyean01,29:08,4,7,.571,0,0,,0,0,,1,8,9,1,0,1,1,5,8,+1
murraro01,20:02,3,4,.750,0,0,,2,2,1.000,0,2,2,3,0,0,1,1,8,+10
delfica01,4:01,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-3
maxieja01,2:35,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-4
Team Totals,240,30,67,.448,5,15,.333,17,20,.850,8,26,34,15,6,1,15,20,82,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,46:07,12,21,.571,2,3,.667,6,9,.667,1,8,9,9,2,0,3,2,32,+6
ilgauzy01,37:05,7,14,.500,0,0,,2,2,1.000,2,5,7,2,1,1,1,1,16,+11
pavloal01,37:04,5,8,.625,2,3,.667,1,2,.500,0,3,3,5,2,0,0,1,13,+14
goodedr01,33:09,5,11,.455,0,0,,2,2,1.000,1,5,6,0,0,0,2,4,12,+14
hughela01,22:21,2,2,1.000,0,0,,2,2,1.000,0,1,1,2,1,0,3,2,6,-1
gibsoda01,29:29,2,4,.500,2,3,.667,3,4,.750,1,1,2,0,0,1,0,1,9,+3
varejan01,13:46,0,2,.000,0,0,,0,0,,1,3,4,1,0,0,1,4,0,-2
marshdo01,12:00,0,3,.000,0,3,.000,0,0,,0,2,2,0,0,1,1,0,0,-11
jonesda01,8:59,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,-4
Team Totals,240,33,67,.493,6,13,.462,16,21,.762,6,28,34,20,6,3,11,16,88,
