Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,29:32,8,16,.500,0,0,,1,2,.500,0,5,5,4,1,1,3,2,17,-17
hughela01,26:12,5,12,.417,0,2,.000,1,1,1.000,0,4,4,2,0,0,3,2,11,-14
goodedr01,24:54,2,7,.286,0,0,,0,0,,3,6,9,1,1,0,1,3,4,-15
ilgauzy01,23:36,7,10,.700,0,0,,0,0,,3,4,7,0,0,1,3,3,14,-15
snower01,16:15,0,4,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-6
murraro01,31:45,5,14,.357,0,3,.000,4,5,.800,0,0,0,4,1,0,6,5,14,-6
varejan01,23:06,4,6,.667,0,0,,4,6,.667,4,5,9,0,1,0,1,2,12,+3
jonesda01,16:38,2,4,.500,1,2,.500,0,0,,1,0,1,1,0,0,0,1,5,-6
marshdo01,15:18,2,6,.333,2,4,.500,0,0,,0,5,5,0,0,0,0,2,6,-3
newblir01,14:32,1,1,1.000,0,0,,0,0,,1,1,2,0,1,0,0,2,2,+7
pavloal01,9:06,3,4,.750,0,1,.000,1,1,1.000,0,1,1,0,1,0,0,2,7,+6
hendeal01,9:06,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,+6
Team Totals,240,39,85,.459,3,12,.250,11,15,.733,12,34,46,12,6,2,17,26,92,
Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
arenagi01,43:57,14,26,.538,1,4,.250,6,8,.750,0,2,2,5,1,0,3,5,35,+17
butleca01,41:43,8,21,.381,1,2,.500,4,4,1.000,3,5,8,3,4,1,2,3,21,+7
jamisan01,38:38,7,19,.368,2,4,.500,0,0,,1,10,11,1,2,0,2,1,16,+11
jeffrja01,31:26,4,7,.571,0,2,.000,0,0,,1,5,6,3,0,0,1,3,8,+9
haywobr01,30:29,3,5,.600,0,0,,1,2,.500,4,1,5,1,1,3,0,3,7,+13
daniean01,33:12,5,9,.556,2,2,1.000,5,6,.833,0,2,2,2,0,0,1,1,17,+8
ruffimi01,16:32,0,1,.000,0,0,,0,2,.000,3,0,3,1,1,1,1,3,0,0
thomabi01,4:03,0,1,.000,0,1,.000,0,0,,1,0,1,0,0,0,1,0,0,-5
Team Totals,240,41,89,.461,6,15,.400,16,22,.727,13,25,38,16,9,5,11,19,104,
