Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
hamilri01,40:02,7,17,.412,0,0,,7,8,.875,2,2,4,3,1,0,3,4,21,+1
wallara01,37:21,9,17,.529,3,8,.375,0,2,.000,1,3,4,2,2,1,1,3,21,-8
wallabe01,37:08,4,7,.571,0,0,,3,4,.750,9,9,18,2,1,4,0,4,11,-8
billuch01,36:55,2,11,.182,1,6,.167,9,10,.900,0,3,3,4,0,0,6,2,14,+1
princta01,34:33,2,12,.167,0,2,.000,0,0,,3,2,5,1,0,0,0,1,4,-10
mcdyean01,21:31,4,8,.500,0,0,,2,3,.667,1,4,5,0,0,0,0,2,10,-10
evansma01,11:47,0,4,.000,0,3,.000,0,0,,1,1,2,1,0,0,0,1,0,-13
arroyca01,11:05,1,3,.333,0,0,,0,0,,0,1,1,3,0,0,2,0,2,-14
delfica01,9:38,0,2,.000,0,1,.000,1,2,.500,0,1,1,1,0,0,0,2,1,-4
Team Totals,240,29,81,.358,4,20,.200,22,29,.759,17,26,43,17,4,5,12,19,84,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,44:33,11,22,.500,2,5,.400,6,7,.857,1,6,7,7,4,1,5,2,30,+5
hughela01,39:01,7,10,.700,1,3,.333,1,4,.250,1,4,5,3,2,1,1,3,16,+6
ilgauzy01,32:00,5,16,.313,0,0,,8,9,.889,6,5,11,0,0,1,0,4,18,+11
goodedr01,28:54,4,7,.571,0,0,,4,4,1.000,4,9,13,0,0,1,2,4,12,+1
snower01,28:39,2,6,.333,0,0,,2,2,1.000,0,0,0,2,0,0,0,4,6,+7
marshdo01,33:19,5,13,.385,3,7,.429,0,0,,0,6,6,1,2,0,0,3,13,+16
jonesda01,19:21,0,4,.000,0,3,.000,0,0,,0,1,1,3,0,0,1,1,0,+6
newblir01,12:26,1,2,.500,0,0,,0,0,,0,3,3,0,1,0,0,1,2,+15
hendeal01,1:47,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-2
Team Totals,240,35,80,.438,6,18,.333,21,26,.808,12,34,46,16,9,4,10,22,97,
