Toronto Raptors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
marshdo01,40:00,4,7,.571,1,3,.333,4,4,1.000,3,8,11,1,1,2,1,0,13,+5
cartevi01,39:00,13,28,.464,4,10,.400,2,3,.667,1,7,8,5,2,0,4,0,32,-2
roseja01,38:00,7,18,.389,1,1,1.000,0,0,,1,2,3,6,0,1,4,4,15,+3
boshch01,37:00,4,11,.364,0,1,.000,3,4,.750,1,9,10,1,0,5,3,4,11,-9
petermo01,32:00,3,9,.333,0,4,.000,1,3,.333,0,6,6,2,1,0,2,2,7,0
currymi01,19:00,0,0,,0,0,,2,2,1.000,1,0,1,0,0,0,1,4,2,+8
blounco01,17:00,2,4,.500,0,0,,0,0,,0,3,3,0,2,2,0,3,4,+6
palacmi01,16:00,1,6,.167,0,1,.000,1,1,1.000,1,2,3,3,1,3,1,2,3,-6
archiro01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,34,83,.410,6,20,.300,13,17,.765,8,37,45,18,7,13,16,19,87,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,46:00,5,17,.294,0,0,,11,14,.786,1,5,6,4,3,0,3,2,21,+2
boozeca01,40:00,9,19,.474,0,0,,0,1,.000,3,12,15,2,0,1,1,1,18,-1
mcinnje01,37:00,8,16,.500,0,1,.000,0,0,,1,1,2,10,3,1,1,2,16,+5
ilgauzy01,37:00,6,16,.375,0,0,,2,2,1.000,6,9,15,2,2,2,3,4,14,+7
nailole01,11:00,0,5,.000,0,0,,0,0,,1,1,2,0,0,0,0,1,0,-9
newblir01,27:00,2,4,.500,0,0,,2,2,1.000,1,1,2,1,1,0,3,1,6,+8
brownke01,16:00,2,4,.500,1,2,.500,0,0,,0,1,1,1,0,0,0,1,5,-5
battito01,9:00,2,5,.400,0,0,,0,0,,2,2,4,0,0,1,0,2,4,-4
diopde01,9:00,1,1,1.000,0,0,,0,0,,1,0,1,0,3,1,0,2,2,-4
ollieke01,8:00,0,1,.000,0,0,,0,0,,0,0,0,0,1,1,1,1,0,-4
Team Totals,240,35,88,.398,1,3,.333,15,19,.789,16,32,48,20,13,7,12,17,86,
