New York Knicks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
thomaku01,41:00,7,13,.538,0,0,,0,0,,5,7,12,0,1,2,2,3,14,-11
houstal01,33:00,6,18,.333,4,6,.667,2,2,1.000,1,2,3,2,2,0,2,2,18,-7
marbust01,29:00,3,9,.333,0,1,.000,2,2,1.000,1,4,5,8,0,1,3,4,8,-14
vanhoke01,28:00,7,13,.538,2,5,.400,4,4,1.000,1,4,5,2,3,1,3,5,20,-2
mutomdi01,20:00,0,2,.000,0,0,,3,4,.750,3,2,5,1,0,3,2,3,3,-11
andersh01,33:00,6,12,.500,1,2,.500,2,3,.667,1,2,3,2,0,0,2,4,15,+1
hardaan01,24:00,3,9,.333,0,0,,0,0,,2,1,3,2,1,0,1,0,6,-14
norrimo01,19:00,2,7,.286,1,4,.250,5,6,.833,0,1,1,8,2,0,1,0,10,+3
harriot01,13:00,1,2,.500,0,0,,0,0,,0,1,1,1,0,0,0,5,2,0
Team Totals,240,35,85,.412,8,18,.444,18,21,.857,14,24,38,26,9,7,16,26,96,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,41:00,6,17,.353,0,2,.000,2,2,1.000,0,4,4,10,1,1,4,1,14,+10
willier01,40:00,7,12,.583,1,2,.500,7,9,.778,2,4,6,4,1,0,3,3,22,+14
ilgauzy01,29:00,8,15,.533,0,0,,8,8,1.000,3,4,7,1,2,1,1,4,24,+8
brownke01,29:00,4,7,.571,1,1,1.000,0,0,,0,1,1,2,1,0,0,2,9,+19
boozeca01,26:00,6,10,.600,0,0,,0,0,,2,5,7,2,1,3,2,1,12,+1
battito01,24:00,3,7,.429,0,1,.000,4,4,1.000,2,6,8,0,0,0,1,2,10,+5
ollieke01,18:00,3,5,.600,0,1,.000,6,6,1.000,0,1,1,3,0,0,2,1,12,-2
diopde01,14:00,0,3,.000,0,0,,0,0,,1,4,5,2,0,1,1,2,0,+6
milesda01,11:00,0,0,,0,0,,0,2,.000,0,2,2,1,0,0,0,0,0,-1
wagneda02,8:00,2,6,.333,0,2,.000,0,0,,0,1,1,0,0,0,0,2,4,-5
Team Totals,240,39,82,.476,2,9,.222,27,31,.871,10,32,42,25,6,6,14,18,107,
