Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
piercpa01,44:00,12,25,.480,1,5,.200,16,18,.889,2,7,9,6,4,2,4,1,41,+4
jamesmi01,42:00,4,10,.400,1,4,.250,4,4,1.000,1,1,2,9,1,0,2,2,13,+14
bakervi01,27:00,7,13,.538,0,0,,2,3,.667,2,4,6,1,0,0,0,2,16,+4
welscji01,25:00,6,11,.545,1,2,.500,0,0,,1,1,2,2,1,0,1,4,13,+4
blounma01,19:00,1,3,.333,0,0,,2,4,.500,1,2,3,2,0,0,1,4,4,+6
willier01,28:00,4,9,.444,0,0,,4,6,.667,3,2,5,0,1,0,2,2,12,+6
battito01,26:00,1,1,1.000,0,0,,2,2,1.000,0,5,5,0,0,1,0,5,4,0
brownke01,18:00,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,2,2,-2
jonesju01,6:00,0,2,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-3
banksma01,4:00,0,0,,0,0,,0,0,,0,0,0,0,2,0,0,2,0,-1
perkike01,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
Team Totals,240,36,76,.474,3,12,.250,30,37,.811,10,22,32,22,9,3,10,25,105,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,45:00,10,20,.500,1,5,.200,16,18,.889,1,2,3,4,0,0,2,2,37,-2
boozeca01,42:00,7,15,.467,0,0,,3,4,.750,3,12,15,4,3,3,3,4,17,+4
newblir01,32:00,3,8,.375,0,1,.000,0,0,,4,0,4,0,1,1,2,2,6,-4
davisri01,32:00,1,5,.200,0,0,,1,3,.333,2,4,6,8,0,0,7,3,3,-4
ilgauzy01,20:00,3,11,.273,0,0,,3,4,.750,7,2,9,1,1,1,1,3,9,-12
milesda01,32:00,11,18,.611,1,3,.333,1,1,1.000,4,4,8,2,1,0,2,2,24,+5
ollieke01,17:00,1,4,.250,0,0,,0,0,,0,2,2,3,0,0,2,4,2,-2
mihmch01,8:00,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,5,0,-2
stewami01,6:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-10
bremejr01,3:00,0,0,,0,0,,0,0,,0,0,0,1,0,1,0,0,0,-5
kaponja01,3:00,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-3
Team Totals,240,36,81,.444,2,9,.222,24,30,.800,22,28,50,23,6,6,20,28,98,
