Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,41:37,12,23,.522,1,4,.250,12,14,.857,1,7,8,11,2,4,2,1,37,+12
willima01,33:32,2,8,.250,0,3,.000,4,4,1.000,0,1,1,7,1,0,4,5,8,+4
parkean01,32:26,2,5,.400,1,3,.333,0,0,,0,3,3,2,1,1,1,3,5,+4
onealsh01,18:48,5,8,.625,0,0,,3,5,.600,0,6,6,0,0,2,3,1,13,-1
hicksjj01,12:39,1,2,.500,0,0,,0,0,,1,4,5,0,0,1,1,0,2,-6
varejan01,31:10,6,8,.750,0,0,,3,5,.600,2,7,9,1,1,2,4,5,15,+16
westde01,27:32,4,10,.400,1,3,.333,0,0,,1,3,4,3,1,0,4,1,9,-6
willija04,20:27,4,5,.800,2,3,.667,1,2,.500,0,1,1,2,1,0,0,5,11,-11
ilgauzy01,16:17,6,11,.545,1,1,1.000,1,2,.500,6,3,9,0,1,0,1,1,14,+11
gibsoda01,5:32,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,-8
Team Totals,240,43,81,.531,7,18,.389,24,32,.750,11,35,46,26,8,10,20,22,117,
Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
ellismo01,45:03,9,25,.360,3,4,.750,9,11,.818,0,2,2,5,5,0,5,2,30,-1
maggeco01,43:35,7,14,.500,1,1,1.000,17,18,.944,1,6,7,3,0,0,2,3,32,+1
curryst01,36:07,8,15,.533,1,2,.500,4,5,.800,0,7,7,5,1,1,2,4,21,+1
radmavl01,33:41,7,12,.583,3,3,1.000,1,2,.500,4,5,9,1,3,0,3,2,18,-6
turiaro01,11:13,1,2,.500,0,0,,0,0,,0,3,3,3,1,0,0,1,2,+6
martica01,19:26,2,6,.333,1,2,.500,0,0,,1,1,2,0,0,0,0,2,5,0
watsocj01,14:14,0,3,.000,0,1,.000,1,2,.500,0,1,1,1,0,0,0,0,1,+8
biedran01,12:55,0,4,.000,0,0,,0,0,,2,1,3,1,2,1,0,5,0,-10
morroan01,12:00,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,1,0,1,0,3,-8
huntech01,7:37,0,1,.000,0,0,,0,0,,1,1,2,0,0,1,0,0,0,-4
georgde01,4:09,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,1,2,-2
Team Totals,240,36,85,.424,10,15,.667,32,38,.842,9,29,38,19,13,3,13,20,114,
