Houston Rockets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
arizatr01,31:19,2,10,.200,2,5,.400,5,8,.625,2,3,5,3,0,0,2,0,11,-22
battish01,30:29,2,5,.400,1,4,.250,2,3,.667,0,2,2,3,1,0,2,2,7,-16
brookaa01,30:20,7,15,.467,3,6,.500,6,6,1.000,1,2,3,3,0,0,2,2,23,-11
scolalu01,22:24,4,9,.444,0,0,,0,0,,0,4,4,2,0,1,2,2,8,-14
hayesch01,15:04,0,2,.000,0,0,,1,2,.500,0,4,4,1,1,0,2,3,1,-8
anderda03,27:47,2,10,.200,1,4,.250,2,4,.500,0,3,3,2,3,0,1,3,7,-12
landrca01,24:58,3,8,.375,0,0,,5,5,1.000,0,6,6,0,0,1,2,0,11,-16
lowryky01,24:20,0,5,.000,0,3,.000,2,2,1.000,0,2,2,3,0,0,0,3,2,-11
tayloje02,17:31,2,7,.286,0,1,.000,0,0,,2,0,2,1,0,2,0,1,4,-9
harrimi01,10:01,2,3,.667,0,0,,1,2,.500,0,3,3,0,0,0,2,1,5,-6
cookbr01,5:47,1,2,.500,1,2,.500,1,2,.500,0,3,3,0,0,0,1,0,4,0
Team Totals,240,25,76,.329,8,25,.320,25,34,.735,5,32,37,18,5,4,16,17,83,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
willima01,32:56,7,13,.538,4,6,.667,2,2,1.000,0,6,6,5,0,0,3,2,20,+23
jamesle01,29:26,12,20,.600,2,5,.400,3,4,.750,2,3,5,6,3,1,1,0,29,+16
parkean01,26:26,2,6,.333,0,3,.000,0,0,,0,4,4,2,0,0,0,0,4,+17
hicksjj01,23:55,4,10,.400,0,0,,0,0,,2,2,4,1,1,0,0,6,8,+4
onealsh01,22:29,5,12,.417,0,0,,3,4,.750,6,5,11,4,0,1,1,4,13,+11
westde01,25:50,1,5,.200,0,0,,5,6,.833,0,3,3,3,1,1,3,3,7,+12
moonja01,23:36,2,4,.500,0,1,.000,0,0,,0,4,4,3,0,2,1,2,4,+7
varejan01,22:54,2,3,.667,0,0,,0,0,,3,3,6,0,4,2,2,3,4,+20
ilgauzy01,16:49,6,13,.462,0,0,,0,0,,2,3,5,0,1,2,0,1,12,+11
gibsoda01,5:47,3,3,1.000,1,1,1.000,0,0,,0,1,1,1,0,0,0,0,7,0
jacksda01,4:56,0,1,.000,0,0,,0,0,,0,1,1,0,0,1,0,1,0,+2
willija04,4:56,0,3,.000,0,1,.000,0,0,,0,3,3,1,0,0,0,0,0,+2
Team Totals,240,44,93,.473,7,17,.412,13,16,.813,15,38,53,26,10,10,11,22,108,
