Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
lewisra02,41:41,9,13,.692,3,4,.750,1,2,.500,1,6,7,3,0,0,3,2,22,+1
turkohe01,40:57,4,11,.364,1,2,.500,6,6,1.000,0,6,6,14,0,0,2,1,15,0
howardw01,38:01,14,20,.700,0,0,,2,2,1.000,5,8,13,1,2,0,3,6,30,-1
alstora01,31:03,4,10,.400,2,4,.500,1,1,1.000,0,2,2,8,1,0,1,2,11,0
leeco01,27:25,2,7,.286,0,3,.000,0,0,,0,1,1,2,1,1,1,0,4,-4
pietrmi01,29:59,5,10,.500,2,5,.400,1,2,.500,1,1,2,1,0,0,2,2,13,+4
johnsan02,14:36,2,3,.667,1,2,.500,0,0,,0,1,1,3,1,0,0,1,5,+3
gortama01,9:59,2,2,1.000,0,0,,0,0,,1,1,2,0,0,0,1,1,4,+2
battito01,6:19,1,2,.500,0,0,,1,1,1.000,0,2,2,0,0,0,0,0,3,0
Team Totals,240,43,78,.551,9,20,.450,12,14,.857,8,28,36,32,5,1,13,15,107,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
westde01,46:36,4,13,.308,3,8,.375,0,0,,0,1,1,6,4,1,1,1,11,0
willima01,41:41,6,19,.316,2,8,.250,3,3,1.000,0,4,4,5,1,0,1,4,17,0
jamesle01,41:14,20,30,.667,3,6,.500,6,10,.600,3,3,6,8,2,3,2,1,49,+7
varejan01,36:52,6,8,.750,0,0,,2,2,1.000,1,5,6,0,1,2,1,3,14,+8
ilgauzy01,32:03,5,11,.455,0,1,.000,0,0,,3,7,10,2,0,0,0,4,10,+12
smithjo02,15:08,2,4,.500,0,1,.000,1,2,.500,0,1,1,0,0,1,0,2,5,-8
szczewa02,13:25,0,2,.000,0,1,.000,0,0,,1,2,3,2,0,0,0,3,0,-7
wallabe01,9:48,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-14
gibsoda01,3:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Team Totals,240,43,88,.489,8,25,.320,12,17,.706,8,25,33,23,8,7,5,19,106,
