Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
coleno01,42:54,4,12,.333,0,2,.000,5,7,.714,0,1,1,4,1,0,2,3,13,+6
boshch01,36:39,9,15,.600,3,5,.600,2,2,1.000,1,8,9,3,0,2,2,2,23,+5
lewisra02,30:25,3,11,.273,1,6,.167,0,0,,0,3,3,3,1,4,1,2,7,+9
millemi01,24:20,4,8,.500,4,6,.667,0,0,,0,3,3,5,0,0,0,2,12,+7
hasleud01,20:52,4,7,.571,0,0,,0,0,,2,5,7,0,0,0,0,2,8,+14
allenra02,30:50,6,12,.500,2,5,.400,0,0,,0,3,3,5,0,0,4,1,14,-15
battish01,27:09,2,5,.400,2,4,.500,0,0,,0,2,2,1,3,1,0,0,6,-15
anderch01,17:42,1,1,1.000,0,0,,2,4,.500,0,5,5,1,0,1,1,2,4,-3
jonesja02,5:26,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,1,0,+2
anthojo01,3:43,0,0,,0,0,,1,2,.500,0,0,0,0,1,0,0,0,1,0
Team Totals,240,33,71,.465,12,28,.429,10,15,.667,3,30,33,23,7,8,10,15,88,
San Antonio Spurs
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
leonaka01,37:22,8,13,.615,1,3,.333,0,0,,5,6,11,1,2,0,1,1,17,+2
parketo01,36:44,4,14,.286,0,3,.000,4,4,1.000,0,5,5,8,0,0,1,1,12,-9
duncati01,35:05,8,15,.533,0,0,,1,3,.333,3,9,12,4,1,2,2,0,17,-3
greenda02,31:42,4,14,.286,3,9,.333,1,3,.333,0,3,3,2,1,0,1,4,12,-2
splitti01,28:00,2,4,.500,0,0,,3,6,.500,3,7,10,2,2,0,2,2,7,-13
diawbo01,18:54,1,2,.500,0,1,.000,0,0,,0,4,4,3,0,0,2,0,2,+3
nealga01,18:27,2,8,.250,1,5,.200,0,0,,0,1,1,2,1,0,0,1,5,+3
jacksst02,14:34,5,8,.625,1,2,.500,0,0,,1,0,1,1,0,0,1,3,11,-3
decolna01,11:16,1,1,1.000,1,1,1.000,0,0,,0,1,1,2,0,0,1,1,3,+7
bonnema01,7:56,0,0,,0,0,,0,0,,1,0,1,1,0,0,1,0,0,+5
Team Totals,240,35,79,.443,7,24,.292,9,16,.563,13,36,49,26,7,2,12,13,86,
