Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
georgpa01,41:17,2,11,.182,2,7,.286,4,4,1.000,0,6,6,5,1,0,5,3,10,-20
westda01,34:16,7,10,.700,0,0,,10,11,.909,1,4,5,3,4,0,1,2,24,-17
stephla01,33:01,1,5,.200,0,3,.000,4,5,.800,1,2,3,1,1,0,2,4,6,-20
hibbero01,32:27,7,14,.500,0,1,.000,2,2,1.000,1,3,4,2,0,0,3,4,16,-31
hillge01,21:45,2,5,.400,2,4,.500,1,2,.500,0,1,1,1,1,0,0,4,7,-22
augusdj01,23:41,4,8,.500,4,8,.500,2,2,1.000,1,0,1,2,0,0,2,0,14,+1
johnsor01,14:30,2,4,.500,2,4,.500,2,2,1.000,0,4,4,0,0,0,2,2,8,+10
hansbty01,13:44,0,3,.000,0,0,,4,6,.667,1,1,2,0,0,0,0,2,4,+3
mahinia01,12:59,1,3,.333,0,0,,0,0,,1,2,3,0,1,0,0,1,2,+10
youngsa01,7:12,0,0,,0,0,,0,0,,0,3,3,0,0,0,1,0,0,+2
pendeje02,2:34,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,1,0,+7
hansbbe01,2:34,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+7
Team Totals,240,26,63,.413,10,27,.370,29,34,.853,6,27,33,14,8,1,16,23,91,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,36:21,5,10,.500,0,0,,3,5,.600,1,5,6,7,1,1,4,1,13,+23
wadedw01,36:09,9,16,.563,0,1,.000,5,6,.833,0,2,2,3,6,0,4,3,23,+26
chalmma01,32:58,7,9,.778,5,6,.833,7,7,1.000,1,6,7,2,2,0,2,3,26,+30
boshch01,32:55,11,15,.733,1,2,.500,1,2,.500,1,2,3,4,1,3,0,3,24,+26
hasleud01,18:11,0,1,.000,0,0,,0,0,,0,3,3,1,0,1,0,3,0,+19
allenra02,20:20,3,7,.429,1,4,.250,4,5,.800,1,0,1,1,0,0,1,2,11,-3
anderch01,15:26,2,3,.667,0,0,,2,4,.500,0,2,2,1,0,0,0,3,6,+1
coleno01,15:23,0,3,.000,0,0,,0,0,,0,1,1,0,0,0,0,3,0,-16
battish01,13:06,1,1,1.000,0,0,,0,0,,0,1,1,1,0,0,1,5,2,-7
anthojo01,12:12,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-8
jonesja02,2:34,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-7
lewisra02,2:13,0,1,.000,0,0,,0,2,.000,0,1,1,0,0,0,0,0,0,-7
millemi01,2:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-7
Team Totals,240,38,68,.559,7,14,.500,22,31,.710,4,24,28,20,10,5,12,29,105,
