Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
thompkl01,43:58,11,22,.500,5,14,.357,0,0,,0,7,7,4,2,1,3,1,27,0
curryst01,41:45,4,10,.400,1,3,.333,0,0,,0,3,3,7,2,0,6,0,9,+9
leeda02,38:23,9,18,.500,0,0,,4,4,1.000,6,8,14,2,0,0,2,3,22,+11
barneha02,17:34,3,8,.375,0,1,.000,2,4,.500,1,2,3,1,2,0,0,1,8,+3
ezelife01,14:55,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,4,0,+3
jackja01,31:22,9,14,.643,2,4,.500,0,0,,0,4,4,4,1,0,1,0,20,-1
greendr01,29:59,2,5,.400,1,2,.500,2,2,1.000,0,7,7,2,2,0,0,4,7,-9
landrca01,18:24,0,3,.000,0,0,,4,4,1.000,1,2,3,0,0,0,1,1,4,0
jenkich01,3:40,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6
Team Totals,240,38,82,.463,9,24,.375,12,14,.857,8,33,41,20,9,2,13,14,97,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,42:21,12,23,.522,2,4,.500,5,5,1.000,1,2,3,5,1,0,4,0,31,-3
boshch01,37:42,9,14,.643,1,2,.500,2,4,.500,3,10,13,1,1,2,2,3,21,-1
wadedw01,29:11,5,11,.455,0,0,,4,5,.800,0,4,4,5,3,0,5,2,14,-7
chalmma01,23:54,3,8,.375,2,4,.500,0,0,,1,1,2,1,1,0,3,4,8,-6
hasleud01,15:24,1,3,.333,0,0,,0,0,,1,3,4,0,0,1,0,1,2,-4
allenra02,28:13,6,10,.600,1,4,.250,1,1,1.000,0,4,4,4,0,0,2,1,14,+5
battish01,25:06,1,6,.167,1,6,.167,0,0,,0,1,1,1,0,0,0,0,3,0
coleno01,22:12,1,4,.250,0,1,.000,0,0,,0,2,2,0,0,0,1,2,2,+6
anthojo01,10:18,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,-1
millemi01,5:39,0,1,.000,0,1,.000,0,0,,0,3,3,1,0,0,0,0,0,+1
Team Totals,240,38,80,.475,7,22,.318,12,15,.800,6,32,38,18,6,3,17,13,95,
