Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
boshch01,36:20,7,14,.500,0,0,,2,2,1.000,2,2,4,0,0,0,3,1,16,+11
jamesle01,34:17,10,18,.556,3,4,.750,1,4,.250,2,7,9,7,2,0,4,2,24,+22
wadedw01,33:43,9,16,.563,1,1,1.000,2,4,.500,0,2,2,3,1,0,3,3,21,+12
chalmma01,25:05,5,7,.714,1,2,.500,0,0,,1,3,4,4,3,0,0,2,11,+15
hasleud01,22:57,2,5,.400,0,0,,1,1,1.000,2,3,5,2,0,0,0,4,5,+27
coleno01,21:14,3,7,.429,0,1,.000,1,2,.500,0,2,2,2,0,0,1,2,7,+7
allenra02,20:02,2,3,.667,2,3,.667,0,0,,2,1,3,2,2,0,2,0,6,+4
lewisra02,14:54,2,3,.667,2,3,.667,0,0,,0,2,2,0,1,0,0,0,6,-5
battish01,14:00,1,3,.333,1,2,.500,0,0,,1,0,1,0,0,2,0,2,3,+8
anderch01,9:46,1,4,.250,0,0,,1,1,1.000,3,2,5,0,1,1,0,3,3,-1
millemi01,4:26,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,-1
jonesja02,3:16,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,0,1,3,+1
Team Totals,240,43,83,.518,11,19,.579,8,14,.571,13,25,38,21,10,3,13,20,105,
Brooklyn Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
johnsjo02,37:18,4,15,.267,1,5,.200,7,8,.875,2,1,3,6,0,0,4,0,16,-11
willide01,34:17,4,9,.444,0,3,.000,1,1,1.000,0,1,1,5,1,0,6,2,9,-22
lopezbr01,31:57,8,13,.615,0,0,,5,6,.833,2,5,7,2,1,3,2,2,21,-22
wallage01,29:08,3,5,.600,0,0,,0,0,,1,1,2,3,0,1,1,0,6,-25
evansre01,19:51,0,1,.000,0,0,,0,2,.000,0,6,6,0,2,0,1,2,0,-10
blatcan01,23:49,5,5,1.000,0,0,,2,3,.667,1,5,6,0,1,1,2,3,12,-6
boganke01,21:41,3,6,.500,3,6,.500,0,0,,0,2,2,2,0,0,1,1,9,-6
watsocj01,13:43,1,4,.250,0,1,.000,0,0,,0,1,1,1,2,0,0,0,2,+2
teletmi01,13:37,3,8,.375,1,2,.500,0,0,,4,2,6,0,0,0,1,2,7,-1
brookma01,7:54,0,2,.000,0,0,,2,2,1.000,0,0,0,1,0,1,1,1,2,-2
tayloty01,4:38,0,1,.000,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,+1
humphkr01,2:07,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
Team Totals,240,31,69,.449,5,17,.294,18,24,.750,10,24,34,20,7,6,19,13,85,
