Memphis Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
conlemi01,34:46,4,10,.400,3,5,.600,1,2,.500,0,2,2,7,2,0,1,2,12,-11
gayru01,34:42,6,14,.429,0,2,.000,1,1,1.000,1,3,4,2,2,1,2,1,13,-22
gasolma01,31:13,4,10,.400,0,0,,1,4,.250,3,6,9,2,1,2,1,3,9,-20
mayooj01,30:22,3,11,.273,1,6,.167,0,0,,0,2,2,6,1,1,4,2,7,-6
warriha01,18:04,5,8,.625,1,1,1.000,2,2,1.000,0,1,1,0,0,0,1,1,13,-7
buckngr01,18:39,1,4,.250,0,1,.000,0,0,,2,1,3,1,1,1,0,4,2,-5
arthuda01,16:42,6,8,.750,0,0,,0,0,,0,4,4,0,1,0,0,2,12,-2
jaricma01,15:01,0,2,.000,0,2,.000,0,0,,1,0,1,4,0,1,1,2,0,-6
rossqu01,14:28,1,4,.250,0,0,,0,0,,0,1,1,3,0,0,0,0,2,-4
milesda01,11:46,3,6,.500,0,0,,1,2,.500,2,2,4,0,2,0,2,1,7,+3
milicda01,11:18,1,4,.250,0,0,,0,0,,1,1,2,1,0,0,1,1,2,+6
foylead01,2:59,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1
Team Totals,240,34,81,.420,5,17,.294,6,11,.545,10,23,33,26,10,6,13,20,79,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
willima01,33:32,6,12,.500,3,5,.600,3,3,1.000,1,2,3,6,2,0,4,2,18,+16
jamesle01,29:40,4,10,.400,1,2,.500,6,8,.750,0,5,5,8,0,1,2,1,15,+13
kinseta01,26:50,3,6,.500,1,2,.500,4,4,1.000,1,2,3,1,1,0,2,2,11,+1
ilgauzy01,19:11,2,8,.250,0,1,.000,5,6,.833,4,4,8,1,0,3,1,2,9,+11
wallabe01,18:55,1,3,.333,0,0,,0,0,,2,3,5,0,2,2,2,0,2,+13
hicksjj01,27:41,3,7,.429,0,0,,4,4,1.000,3,6,9,1,0,1,1,0,10,+10
szczewa02,27:35,1,5,.200,0,2,.000,0,0,,0,1,1,6,0,1,0,2,2,+2
gibsoda01,27:28,8,14,.571,3,7,.429,0,0,,1,2,3,1,1,0,1,2,19,+10
varejan01,23:21,2,5,.400,0,0,,2,4,.500,1,3,4,0,0,1,1,5,6,+7
jacksda01,4:14,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,0,2,-5
johnstr01,1:33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-3
Team Totals,240,31,72,.431,8,19,.421,24,29,.828,13,29,42,24,6,9,14,17,94,
