New Orleans Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
westda01,41:21,6,16,.375,0,0,,11,13,.846,1,4,5,1,0,2,5,3,23,-12
paulch01,40:13,5,14,.357,0,4,.000,8,8,1.000,1,6,7,6,0,0,3,2,18,-19
stojape01,39:44,5,13,.385,4,8,.500,1,1,1.000,1,5,6,0,0,0,0,1,15,-10
butlera01,36:24,4,8,.500,1,3,.333,1,2,.500,0,3,3,0,0,2,0,1,10,-10
chandty01,27:35,1,3,.333,0,0,,0,2,.000,4,5,9,0,0,1,3,4,2,-19
poseyja01,28:46,1,5,.200,0,2,.000,2,2,1.000,1,4,5,3,1,0,0,4,4,-8
brownde02,11:52,2,6,.333,0,1,.000,0,0,,0,3,3,0,0,1,0,3,4,0
daniean01,7:47,0,0,,0,0,,0,0,,0,0,0,0,2,0,0,0,0,+5
armsthi01,5:18,0,1,.000,0,0,,0,0,,1,1,2,1,0,1,2,1,0,+3
wrighju01,1:00,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,0
Team Totals,240,25,67,.373,5,18,.278,23,28,.821,9,31,40,11,3,7,13,19,78,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
pavloal01,43:06,7,10,.700,4,4,1.000,1,1,1.000,1,5,6,1,2,0,0,1,19,+15
jamesle01,42:59,12,24,.500,0,2,.000,5,6,.833,3,11,14,7,3,1,4,3,29,+19
willima01,35:33,4,13,.308,0,6,.000,9,11,.818,1,2,3,4,0,1,0,4,17,+8
varejan01,22:36,2,7,.286,0,0,,0,0,,0,1,1,1,0,2,2,6,4,0
wallabe01,15:54,1,1,1.000,0,0,,0,0,,3,5,8,0,1,0,1,0,2,+5
gibsoda01,32:56,2,10,.200,2,5,.400,0,0,,0,3,3,0,0,0,1,3,6,+4
szczewa02,29:24,4,6,.667,4,5,.800,2,2,1.000,0,4,4,2,0,0,0,3,14,+11
hicksjj01,10:28,0,4,.000,0,0,,1,2,.500,0,3,3,0,0,1,0,3,1,+2
kinseta01,3:20,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1
wrighlo02,3:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+7
jacksda01,0:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
willija04,0:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,32,75,.427,10,22,.455,18,22,.818,8,34,42,15,6,5,8,24,92,
