Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
westde01,28:54,3,8,.375,2,4,.500,0,0,,0,1,1,1,1,0,2,2,8,+31
jamesle01,27:40,8,17,.471,2,4,.500,7,8,.875,2,3,5,4,2,2,3,3,25,+27
willima01,25:36,2,5,.400,0,0,,1,1,1.000,0,3,3,1,1,0,1,0,5,+8
ilgauzy01,20:58,3,7,.429,0,0,,1,2,.500,3,8,11,0,0,4,0,3,7,+17
wallabe01,20:22,1,4,.250,0,0,,0,0,,3,5,8,0,1,4,2,1,2,+21
gibsoda01,30:58,6,9,.667,3,4,.750,7,8,.875,1,1,2,5,1,0,2,4,22,+14
varejan01,22:44,2,7,.286,0,0,,4,4,1.000,1,4,5,1,0,0,0,3,8,+8
szczewa02,17:52,1,1,1.000,1,1,1.000,1,2,.500,0,1,1,1,1,0,2,4,4,0
pavloal01,16:39,2,5,.400,1,3,.333,0,0,,0,2,2,2,0,0,1,0,5,-6
hicksjj01,12:38,1,2,.500,0,0,,0,0,,0,1,1,0,2,0,1,0,2,-6
jacksda01,12:00,3,3,1.000,0,0,,0,2,.000,0,0,0,0,0,0,0,4,6,-6
kinseta01,3:39,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,3,1,0,-8
Team Totals,240,32,69,.464,9,16,.563,21,27,.778,10,29,39,16,9,10,17,25,94,
Charlotte Bobcats
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
feltora01,32:35,7,12,.583,1,1,1.000,0,0,,0,2,2,5,0,0,2,2,15,-23
okafoem01,31:52,3,9,.333,0,0,,3,6,.500,2,6,8,0,2,0,3,3,9,-28
richaja01,25:31,3,9,.333,1,3,.333,2,2,1.000,1,1,2,2,1,0,1,2,9,-24
wallage01,20:58,0,6,.000,0,0,,1,2,.500,2,3,5,2,0,1,4,3,1,-23
mayse01,15:21,2,5,.400,0,0,,0,0,,1,1,2,1,1,0,0,2,4,-15
augusdj01,29:17,3,5,.600,1,2,.500,10,10,1.000,1,1,2,4,1,0,4,2,17,+1
dudleja01,21:28,1,5,.200,0,3,.000,1,2,.500,2,2,4,1,3,0,1,2,3,-10
jonesdw02,17:34,1,3,.333,0,0,,0,0,,2,4,6,0,0,1,2,0,2,+7
ajincal01,11:46,2,4,.500,0,0,,2,4,.500,0,0,0,0,1,1,1,2,6,+6
carroma01,11:46,1,4,.250,0,2,.000,0,0,,0,1,1,0,1,0,1,2,2,+6
brownsh01,11:09,2,3,.667,0,1,.000,2,2,1.000,0,0,0,2,0,0,0,1,6,+5
morriad01,10:43,0,4,.000,0,2,.000,0,0,,0,2,2,0,0,0,0,0,0,-2
Team Totals,240,25,69,.362,3,14,.214,21,28,.750,11,23,34,17,10,3,19,21,74,
