Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
willima01,46:31,8,18,.444,1,4,.250,5,5,1.000,2,5,7,4,2,0,5,5,22,-12
jamesle01,46:12,8,21,.381,2,4,.500,9,12,.750,3,16,19,10,3,1,9,2,27,-5
jamisan01,29:48,2,10,.200,0,3,.000,1,2,.500,1,4,5,0,2,0,1,1,5,-1
parkean01,28:41,2,4,.500,2,3,.667,1,2,.500,0,4,4,0,0,1,0,2,7,-4
onealsh01,24:07,4,7,.571,0,0,,3,6,.500,3,1,4,1,0,0,1,5,11,-6
varejan01,26:44,2,7,.286,0,1,.000,2,2,1.000,2,5,7,0,1,0,3,3,6,-2
ilgauzy01,14:53,1,2,.500,0,0,,0,0,,0,0,0,1,0,1,0,3,2,-8
westde01,13:57,0,2,.000,0,1,.000,3,4,.750,1,0,1,0,1,0,3,0,3,-12
moonja01,8:57,1,2,.500,0,1,.000,0,1,.000,0,1,1,1,1,0,0,1,2,+5
hicksjj01,0:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,28,73,.384,5,17,.294,24,34,.706,12,36,48,17,10,3,22,22,85,
Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
rondora01,44:09,9,15,.600,0,1,.000,3,7,.429,0,3,3,12,5,0,4,3,21,+7
garneke01,37:01,11,19,.579,0,0,,0,0,,2,10,12,3,0,0,0,3,22,+18
allenra02,36:53,2,8,.250,0,5,.000,4,4,1.000,0,3,3,5,2,1,3,4,8,+4
piercpa01,28:32,4,13,.308,3,5,.600,2,2,1.000,1,4,5,3,0,0,3,4,13,+18
perkike01,24:35,1,1,1.000,0,0,,4,8,.500,2,5,7,1,0,2,1,4,6,+3
allento01,26:22,3,8,.375,0,1,.000,4,6,.667,0,2,2,0,3,0,1,3,10,0
wallara01,23:20,4,8,.500,2,4,.500,3,4,.750,0,3,3,0,2,1,0,4,13,+6
davisgl01,10:49,0,3,.000,0,0,,1,2,.500,0,2,2,0,0,1,1,1,1,-9
finlemi01,8:14,0,2,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0,-2
daniema01,0:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,34,77,.442,5,17,.294,21,33,.636,5,32,37,24,13,5,13,26,94,
