Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
butleca01,35:08,4,13,.308,0,1,.000,4,4,1.000,2,5,7,5,3,0,0,3,12,-19
jamisan01,34:38,4,13,.308,1,3,.333,0,2,.000,3,6,9,1,2,1,2,3,9,-30
stevede01,25:53,4,7,.571,2,4,.500,2,3,.667,0,0,0,2,0,0,1,4,12,-10
daniean01,22:58,1,5,.200,0,2,.000,2,2,1.000,1,1,2,1,0,1,1,2,4,-12
haywobr01,17:20,3,3,1.000,0,0,,4,5,.800,1,2,3,0,0,2,1,3,10,+4
blatcan01,25:15,4,8,.500,0,0,,1,4,.250,3,4,7,1,0,2,2,3,9,-22
arenagi01,23:52,2,10,.200,0,2,.000,3,4,.750,0,3,3,3,0,0,3,4,7,-22
masonro01,22:23,2,6,.333,0,3,.000,6,8,.750,0,0,0,1,0,1,1,2,10,-10
songada01,15:34,3,3,1.000,0,0,,6,6,1.000,0,2,2,2,1,0,2,3,12,-6
mcguido01,7:04,0,0,,0,0,,1,2,.500,1,0,1,0,0,0,0,0,1,-10
youngni01,6:43,0,4,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-7
pecheol01,3:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6
Team Totals,240,27,72,.375,3,16,.188,29,40,.725,11,23,34,16,6,7,13,28,86,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,39:00,9,19,.474,2,6,.333,10,17,.588,1,8,9,12,1,2,1,2,30,+34
szczewa02,29:49,6,9,.667,2,5,.400,1,1,1.000,1,1,2,1,0,0,1,4,15,+24
ilgauzy01,24:01,7,11,.636,0,0,,2,3,.667,3,6,9,1,0,1,3,1,16,+13
westde01,23:24,1,5,.200,1,1,1.000,0,0,,0,1,1,3,1,0,0,4,3,+5
wallabe01,18:09,3,5,.600,0,0,,2,4,.500,2,5,7,2,0,1,1,3,8,+2
gibsoda01,28:31,4,8,.500,2,2,1.000,3,3,1.000,1,2,3,3,0,1,1,0,13,+23
smithjo02,26:59,4,9,.444,0,0,,1,2,.500,2,2,4,0,1,1,0,4,9,+17
varejan01,20:38,3,6,.500,0,0,,1,1,1.000,3,5,8,0,1,0,0,2,7,+22
brownde02,15:05,2,5,.400,1,3,.333,2,2,1.000,1,4,5,4,2,0,2,2,7,+2
jonesda01,5:21,1,2,.500,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+2
jonesdw02,5:21,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,1,3,2,+2
thomabi01,3:43,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,0,3,+4
Team Totals,240,42,81,.519,10,19,.526,22,33,.667,14,35,49,27,6,6,10,25,116,
