Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,46:48,14,29,.483,3,11,.273,14,19,.737,1,4,5,6,2,0,2,4,45,0
westde01,45:00,4,8,.500,2,4,.500,5,6,.833,1,2,3,5,1,0,6,4,15,-2
ilgauzy01,30:33,2,8,.250,0,0,,4,4,1.000,2,3,5,0,0,1,2,2,8,0
wallabe01,29:32,1,1,1.000,0,0,,1,2,.500,1,3,4,1,0,1,0,5,3,-15
szczewa02,15:12,0,3,.000,0,2,.000,0,0,,0,1,1,0,0,0,2,4,0,-14
pavloal01,35:46,3,8,.375,1,2,.500,0,1,.000,2,1,3,1,0,0,1,5,7,+5
smithjo02,16:17,3,5,.600,0,1,.000,0,1,.000,2,4,6,0,0,0,1,1,6,-4
varejan01,11:22,2,2,1.000,0,0,,1,2,.500,0,2,2,0,0,0,0,3,5,+3
jonesda01,9:31,1,3,.333,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3,+2
Team Totals,240,30,67,.448,7,22,.318,25,35,.714,9,20,29,13,3,2,14,28,92,
Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
piercpa01,43:42,13,23,.565,4,6,.667,11,12,.917,1,3,4,5,2,0,4,4,41,+10
garneke01,41:54,5,13,.385,0,0,,3,4,.750,2,11,13,3,1,0,0,4,13,+8
rondora01,36:30,4,11,.364,0,1,.000,0,0,,2,6,8,8,1,1,2,4,8,-8
allenra02,29:32,1,6,.167,0,2,.000,2,2,1.000,0,0,0,1,0,0,1,2,4,+3
perkike01,20:22,3,4,.750,0,0,,2,4,.500,1,0,1,0,0,1,2,4,8,+7
poseyja01,26:10,1,1,1.000,1,1,1.000,2,2,1.000,1,5,6,1,1,0,0,3,5,-5
brownpj01,20:16,4,4,1.000,0,0,,2,2,1.000,3,3,6,1,1,0,0,5,10,0
houseed01,14:58,1,5,.200,0,2,.000,2,2,1.000,0,1,1,1,1,1,1,0,4,+13
powele01,6:37,0,0,,0,0,,4,6,.667,0,0,0,0,0,0,0,0,4,-3
Team Totals,240,32,67,.478,5,12,.417,28,34,.824,10,29,39,20,7,3,10,26,97,
