Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
ilgauzy01,40:00,9,14,.643,0,0,,2,3,.667,0,7,7,1,3,3,4,3,20,-13
jamesle01,39:00,5,17,.294,1,4,.250,4,4,1.000,2,6,8,9,0,0,4,1,15,-13
kaponja01,34:00,5,14,.357,3,6,.500,1,1,1.000,2,3,5,1,1,0,1,5,14,-1
milesda01,32:00,4,8,.500,0,2,.000,2,6,.333,0,2,2,4,3,0,2,1,10,-10
diopde01,16:00,1,3,.333,0,0,,0,0,,1,7,8,0,0,2,1,4,2,-5
mihmch01,27:00,3,8,.375,0,0,,0,2,.000,1,7,8,3,0,2,1,3,6,+3
bremejr01,22:00,1,11,.091,0,4,.000,0,0,,2,0,2,0,0,2,0,1,2,-5
ollieke01,18:00,0,4,.000,0,1,.000,2,2,1.000,0,3,3,3,1,0,1,3,2,-1
sundobr01,12:00,0,4,.000,0,0,,1,4,.250,2,5,7,0,0,0,2,2,1,-5
Team Totals,240,28,83,.337,4,17,.235,12,22,.545,10,40,50,21,8,9,16,23,72,
New Orleans Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
davisba01,43:00,9,21,.429,3,11,.273,5,6,.833,2,5,7,8,1,0,2,2,26,+13
brownpj01,37:00,4,7,.571,0,0,,0,2,.000,1,6,7,0,2,0,4,3,8,+11
wesleda01,34:00,9,22,.409,2,5,.400,1,2,.500,0,3,3,3,2,0,2,0,21,+8
magloja01,33:00,3,8,.375,0,0,,6,9,.667,3,8,11,1,0,0,1,3,12,+16
lynchge01,30:00,2,6,.333,0,1,.000,2,2,1.000,0,8,8,4,0,0,1,5,6,+7
armstda01,20:00,1,7,.143,1,4,.250,0,0,,0,2,2,4,2,0,1,1,3,-1
smithst01,18:00,2,7,.286,0,1,.000,0,0,,0,3,3,1,0,0,1,1,4,+3
westda01,14:00,0,1,.000,0,0,,0,0,,1,2,3,0,0,1,1,1,0,-6
rooksse01,11:00,1,1,1.000,0,0,,0,0,,0,3,3,0,0,0,1,5,2,-1
Team Totals,240,31,80,.388,6,22,.273,14,21,.667,7,40,47,21,7,1,14,21,82,
