Milwaukee Bucks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
reddmi01,42:00,7,18,.389,0,3,.000,4,5,.800,0,2,2,5,2,0,2,2,18,-9
vanhoke01,38:00,5,13,.385,1,4,.250,2,2,1.000,2,3,5,1,0,2,4,2,13,-12
skinnbr01,33:00,5,11,.455,0,0,,5,7,.714,1,7,8,1,0,1,0,1,15,-6
jonesda01,32:00,6,9,.667,1,2,.500,0,0,,1,1,2,10,0,0,6,2,13,-10
smithjo02,28:00,4,9,.444,0,1,.000,3,3,1.000,3,9,12,1,1,1,2,3,11,-7
masonde01,21:00,2,8,.250,0,1,.000,6,8,.750,0,3,3,0,1,0,1,2,10,-4
knighbr01,16:00,3,3,1.000,0,0,,0,0,,0,2,2,2,0,0,2,3,6,+1
kukocto01,15:00,2,5,.400,0,0,,2,2,1.000,0,4,4,2,1,0,1,4,6,+5
gadzuda01,15:00,2,3,.667,0,0,,1,1,1.000,0,1,1,1,2,2,1,3,5,-3
Team Totals,240,36,79,.456,2,11,.182,23,28,.821,7,32,39,23,7,6,19,22,97,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,43:00,11,24,.458,0,3,.000,2,3,.667,2,5,7,10,4,1,2,3,24,+9
ilgauzy01,40:00,11,18,.611,0,1,.000,7,7,1.000,1,6,7,0,1,5,0,3,29,+10
boozeca01,39:00,10,16,.625,0,0,,2,2,1.000,3,10,13,1,1,0,1,3,22,+17
mcinnje01,38:00,4,12,.333,1,4,.250,1,2,.500,0,3,3,12,1,0,0,1,10,+12
willier01,32:00,4,8,.500,0,1,.000,3,4,.750,1,4,5,2,2,1,4,4,11,+11
battito01,17:00,0,3,.000,0,0,,0,0,,0,2,2,1,0,1,2,4,0,-6
nailole01,16:00,3,6,.500,0,0,,0,0,,1,2,3,1,0,0,2,4,6,-5
ollieke01,9:00,1,1,1.000,0,0,,2,2,1.000,0,1,1,2,0,0,1,1,4,-3
newblir01,6:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,44,89,.494,1,9,.111,17,20,.850,8,33,41,29,9,8,12,23,106,
