Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,47:00,13,28,.464,4,10,.400,4,5,.800,1,1,2,6,2,1,8,0,34,-9
boozeca01,42:00,8,10,.800,0,0,,2,2,1.000,4,15,19,0,0,0,4,3,18,-4
ilgauzy01,27:00,3,6,.500,0,0,,5,6,.833,0,2,2,0,0,3,1,5,11,-15
brownke01,20:00,2,5,.400,1,1,1.000,0,0,,2,2,4,4,0,0,0,1,5,+1
newblir01,20:00,1,3,.333,0,0,,0,0,,0,0,0,1,0,0,1,2,2,+1
willier01,37:00,6,11,.545,1,2,.500,5,5,1.000,1,6,7,3,1,0,2,4,18,-10
battito01,35:00,3,7,.429,0,0,,0,0,,3,1,4,3,0,3,1,3,6,-2
ollieke01,27:00,2,5,.400,0,0,,0,0,,0,1,1,4,0,0,1,1,4,-12
bremejr01,8:00,1,3,.333,1,3,.333,0,0,,0,0,0,1,0,0,1,1,3,-7
kaponja01,2:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-3
Team Totals,265,39,79,.494,7,17,.412,16,18,.889,11,28,39,22,3,7,19,20,101,
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
mcgratr01,50:00,15,29,.517,5,9,.556,6,9,.667,2,6,8,11,3,1,2,1,41,+10
howarju01,41:00,9,18,.500,0,0,,1,4,.250,2,1,3,1,0,0,1,3,19,+6
stricro02,29:00,4,9,.444,0,1,.000,3,3,1.000,1,1,2,4,4,0,2,2,11,+17
giricgo01,27:00,4,7,.571,1,1,1.000,0,0,,0,2,2,0,1,0,1,0,9,+4
declean01,16:00,1,1,1.000,0,0,,2,2,1.000,5,1,6,2,1,1,1,5,4,0
goodedr01,42:00,6,19,.316,0,0,,0,1,.000,6,4,10,1,1,2,0,1,12,+11
boganke01,29:00,2,6,.333,0,0,,0,0,,3,2,5,0,1,0,1,2,4,+10
luety01,25:00,5,8,.625,1,1,1.000,0,0,,0,1,1,2,1,0,0,1,11,-2
pachuza01,6:00,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+4
Team Totals,265,47,99,.475,7,12,.583,12,19,.632,19,18,37,21,12,4,8,15,113,
