Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
rondora01,43:33,10,22,.455,1,2,.500,1,2,.500,0,10,10,14,1,0,3,2,22,-12
piercpa01,42:25,7,18,.389,2,6,.333,3,5,.600,1,3,4,1,1,1,2,5,19,-15
bassbr01,39:31,6,8,.750,0,0,,4,4,1.000,2,3,5,0,4,0,1,4,16,-12
allenra02,38:42,5,11,.455,3,8,.375,2,2,1.000,0,3,3,1,2,0,2,2,15,-9
garneke01,35:05,6,12,.500,0,0,,2,2,1.000,2,5,7,2,1,0,3,3,14,-14
pietrmi01,22:07,0,2,.000,0,2,.000,0,0,,1,1,2,0,1,0,1,4,0,+1
holliry01,8:57,1,1,1.000,0,0,,0,0,,1,1,2,1,0,1,0,2,2,+1
doolike01,6:08,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,+2
stiemgr01,2:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-7
pavloal01,0:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
daniema01,0:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
mooreet01,0:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,35,75,.467,6,19,.316,12,15,.800,7,26,33,19,10,2,13,24,88,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,47:32,9,21,.429,1,5,.200,12,17,.706,2,10,12,2,1,1,3,0,31,+13
wadedw01,43:48,8,17,.471,0,2,.000,7,8,.875,3,3,6,6,1,0,4,4,23,+17
battish01,38:51,4,9,.444,4,9,.444,0,0,,1,0,1,1,3,1,1,3,12,+2
hasleud01,38:00,3,4,.750,0,0,,1,2,.500,1,5,6,0,1,0,1,3,7,+14
chalmma01,31:46,4,6,.667,1,3,.333,0,0,,0,4,4,7,1,0,2,2,9,0
boshch01,31:07,8,10,.800,3,4,.750,0,0,,1,7,8,0,1,1,2,1,19,+17
millemi01,3:46,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0,+5
jonesja02,3:13,0,1,.000,0,1,.000,0,0,,1,0,1,0,0,0,0,0,0,-1
coleno01,1:30,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
howarju01,0:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,36,70,.514,9,26,.346,20,27,.741,9,29,38,16,8,3,13,14,101,
