Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
westda01,40:49,5,13,.385,0,0,,6,8,.750,2,8,10,1,0,2,0,3,16,+9
grangda01,37:38,5,14,.357,0,5,.000,1,2,.500,4,2,6,3,2,1,4,6,11,+10
hillge01,34:41,4,9,.444,1,3,.333,6,7,.857,1,3,4,2,1,0,5,1,15,+8
hibbero01,33:20,2,6,.333,0,0,,4,6,.667,4,7,11,0,0,3,2,2,8,+12
georgpa01,32:40,4,11,.364,2,4,.500,0,2,.000,1,10,11,2,3,1,1,4,10,+20
barbole01,24:33,4,10,.400,0,2,.000,0,0,,2,1,3,1,1,0,2,4,8,-18
collida01,16:47,2,4,.500,0,0,,2,2,1.000,0,1,1,0,0,0,1,1,6,-8
jonesda02,7:40,1,3,.333,0,1,.000,0,0,,0,1,1,1,0,0,1,1,2,-6
hansbty01,7:08,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,1,3,0,-8
amundlo01,4:44,1,2,.500,0,0,,0,0,,1,0,1,0,1,0,0,0,2,-4
Team Totals,240,28,74,.378,3,15,.200,19,27,.704,15,35,50,10,8,7,17,25,78,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,42:49,10,22,.455,0,4,.000,8,13,.615,4,5,9,5,6,0,2,0,28,-7
wadedw01,37:22,8,22,.364,0,2,.000,8,10,.800,3,3,6,4,1,2,3,4,24,-7
chalmma01,22:32,2,10,.200,0,4,.000,1,2,.500,1,2,3,0,0,0,1,5,5,-1
turiaro01,12:36,1,3,.333,0,0,,1,2,.500,1,1,2,0,0,1,0,4,3,-2
hasleud01,12:18,2,5,.400,0,0,,0,0,,1,3,4,0,0,0,2,1,4,-12
anthojo01,34:57,0,5,.000,0,0,,0,0,,2,4,6,0,2,2,0,2,0,0
battish01,32:49,1,2,.500,1,1,1.000,2,2,1.000,2,3,5,1,0,0,1,4,5,+10
coleno01,17:08,2,2,1.000,0,0,,0,0,,0,1,1,1,1,0,0,1,4,+1
millemi01,17:06,0,3,.000,0,2,.000,0,0,,0,2,2,0,0,0,3,0,0,-2
jonesja02,10:23,1,4,.250,0,3,.000,0,0,,0,2,2,0,0,0,0,1,2,+5
Team Totals,240,27,78,.346,1,16,.063,20,29,.690,14,26,40,11,10,5,12,22,75,
