Los Angeles Lakers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
odomla01,43:00,6,12,.500,1,3,.333,6,6,1.000,4,5,9,2,2,0,1,4,19,-9
bryanko01,41:00,7,22,.318,1,4,.250,11,11,1.000,1,3,4,6,2,0,4,3,26,-15
atkinch01,40:00,4,12,.333,1,6,.167,2,2,1.000,0,3,3,4,2,0,2,1,11,-9
butleca01,38:00,5,15,.333,0,0,,0,0,,1,2,3,4,2,1,1,3,10,-13
mihmch01,22:00,4,6,.667,0,0,,2,4,.500,0,4,4,2,1,2,0,5,10,-14
cookbr01,14:00,4,5,.800,2,2,1.000,0,0,,0,1,1,0,0,0,1,2,10,0
jonesju01,13:00,0,3,.000,0,2,.000,0,0,,0,1,1,0,0,0,0,2,0,-5
grantbr01,12:00,0,3,.000,0,0,,1,2,.500,2,5,7,0,0,0,1,3,1,-3
brownti01,8:00,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-5
medvest01,5:00,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,-2
waltolu01,4:00,0,0,,0,0,,0,0,,1,1,2,1,0,0,1,1,0,+5
Team Totals,240,31,81,.383,5,18,.278,22,25,.880,9,26,35,19,9,3,11,25,89,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,46:00,8,20,.400,0,0,,9,10,.900,2,6,8,9,3,1,3,3,25,+9
ilgauzy01,36:00,11,13,.846,0,0,,8,10,.800,4,7,11,1,0,1,3,4,30,+19
mcinnje01,31:00,5,9,.556,0,1,.000,1,1,1.000,0,4,4,9,0,0,2,2,11,+10
pavloal01,30:00,5,10,.500,0,2,.000,2,2,1.000,1,3,4,0,1,0,0,4,12,+17
goodedr01,29:00,5,9,.556,0,0,,2,2,1.000,0,10,10,2,1,4,0,4,12,+13
traylro01,26:00,3,6,.500,0,0,,0,0,,3,2,5,0,0,0,3,4,6,+2
snower01,21:00,0,3,.000,0,2,.000,0,0,,0,0,0,5,0,0,1,2,0,+3
harrilu01,16:00,2,4,.500,0,0,,3,4,.750,0,1,1,2,1,0,0,0,7,+3
moisoje01,5:00,0,0,,0,0,,0,0,,0,2,2,0,0,1,0,1,0,-6
Team Totals,240,39,74,.527,0,5,.000,25,29,.862,10,35,45,28,6,7,12,24,103,
