Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
denglu01,32:00,5,12,.417,0,1,.000,2,2,1.000,3,2,5,3,0,0,3,0,12,-15
hinriki01,28:00,3,10,.300,0,4,.000,0,0,,0,3,3,6,1,0,2,0,6,-21
davisan01,20:00,1,4,.250,0,0,,1,2,.500,0,4,4,0,0,0,0,1,3,-20
duhonch01,19:00,0,1,.000,0,0,,1,2,.500,0,2,2,2,0,0,3,2,1,-14
nocioan01,16:00,3,5,.600,1,2,.500,1,2,.500,0,1,1,0,0,0,0,2,8,-11
chandty01,28:00,1,5,.200,0,0,,4,8,.500,2,7,9,2,1,1,0,1,6,-2
gordobe01,27:00,2,7,.286,1,3,.333,0,0,,0,0,0,1,3,0,4,3,5,-9
curryed01,25:00,8,18,.444,0,0,,4,5,.800,2,2,4,0,0,0,2,3,20,-1
piatker01,17:00,1,2,.500,0,0,,3,3,1.000,0,0,0,2,1,0,1,1,5,-1
griffad01,15:00,2,3,.667,0,0,,0,0,,2,4,6,1,0,0,0,1,4,-6
harriot01,13:00,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,0,2,4,-10
Team Totals,240,28,70,.400,2,10,.200,16,24,.667,9,26,35,17,6,1,15,16,74,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
ilgauzy01,35:00,6,15,.400,0,0,,1,1,1.000,4,5,9,2,1,0,4,4,13,+20
jamesle01,32:00,11,17,.647,1,2,.500,3,4,.750,1,6,7,7,1,0,2,0,26,+25
mcinnje01,29:00,5,8,.625,4,6,.667,2,3,.667,1,0,1,8,2,0,1,2,16,+21
newblir01,29:00,1,5,.200,0,0,,0,0,,0,3,3,2,0,0,1,2,2,+21
goodedr01,24:00,3,6,.500,0,0,,0,0,,2,4,6,1,2,1,2,4,6,+18
traylro01,25:00,5,6,.833,0,0,,2,4,.500,3,8,11,2,3,1,1,5,12,+7
wagneda02,19:00,3,10,.300,1,5,.200,1,2,.500,0,0,0,2,1,0,2,0,8,+1
harrilu01,16:00,1,6,.167,0,1,.000,0,0,,1,3,4,0,0,0,0,1,2,-3
diopde01,12:00,0,2,.000,0,1,.000,0,0,,3,3,6,1,1,2,2,4,0,-1
snower01,10:00,2,4,.500,0,0,,0,0,,0,1,1,4,0,0,0,2,4,+6
jackslu02,9:00,2,5,.400,2,3,.667,1,2,.500,1,0,1,1,0,0,0,1,7,-5
Team Totals,240,39,84,.464,8,18,.444,10,16,.625,16,33,49,30,11,4,15,25,96,
