Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,40:39,10,24,.417,2,5,.400,10,16,.625,2,7,9,8,3,2,2,2,32,+12
willima01,36:18,6,17,.353,1,5,.200,1,2,.500,0,1,1,6,0,0,2,5,14,-13
varejan01,33:48,3,10,.300,0,0,,2,2,1.000,3,6,9,4,2,2,2,2,8,+4
wallabe01,27:04,2,4,.500,0,0,,0,0,,1,7,8,0,1,0,1,2,4,+12
pavloal01,26:56,3,7,.429,2,4,.500,0,0,,1,8,9,1,1,1,0,4,8,+3
gibsoda01,30:19,3,6,.500,3,4,.750,0,0,,1,1,2,4,1,0,1,2,9,+4
kinseta01,14:38,3,5,.600,0,0,,5,7,.714,2,1,3,0,0,0,0,2,11,+6
szczewa02,14:15,3,5,.600,2,2,1.000,2,2,1.000,1,0,1,0,0,0,0,3,10,-11
hicksjj01,13:42,3,6,.500,0,0,,4,5,.800,1,4,5,0,0,1,2,2,10,-4
jacksda01,2:17,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-5
willija04,0:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Team Totals,240,36,85,.424,10,20,.500,24,34,.706,12,36,48,23,8,6,10,25,106,
Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jacksst02,42:06,6,15,.400,2,5,.400,10,12,.833,3,5,8,8,0,2,5,2,24,-7
azubuke01,35:08,2,9,.222,0,2,.000,2,2,1.000,1,2,3,0,0,1,1,2,6,0
biedran01,34:52,3,5,.600,0,0,,0,1,.000,4,9,13,0,0,4,3,4,6,-5
ellismo01,34:06,8,19,.421,1,1,1.000,3,5,.600,0,3,3,3,1,1,1,4,20,-2
morroan01,31:51,7,10,.700,3,4,.750,2,3,.667,0,3,3,0,1,1,1,4,19,+5
maggeco01,31:42,6,16,.375,0,1,.000,11,11,1.000,1,7,8,2,1,0,2,4,23,-1
watsocj01,17:12,1,4,.250,0,2,.000,1,2,.500,0,1,1,3,0,0,0,2,3,+4
turiaro01,13:03,2,2,1.000,0,0,,0,0,,0,4,4,0,0,2,0,4,4,+1
Team Totals,240,35,80,.438,6,15,.400,29,36,.806,9,34,43,16,3,11,13,26,105,
