Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
willima01,41:57,9,18,.500,0,1,.000,4,4,1.000,0,7,7,4,2,0,2,1,22,+20
jamesle01,38:50,12,25,.480,3,8,.375,6,11,.545,4,0,4,8,1,1,5,3,33,-8
ilgauzy01,34:24,5,16,.313,2,3,.667,1,2,.500,2,6,8,0,0,0,0,5,13,+17
pavloal01,29:52,3,7,.429,1,1,1.000,2,2,1.000,0,4,4,2,0,2,3,3,9,-2
wallabe01,25:13,0,0,,0,0,,0,2,.000,2,5,7,0,1,1,1,1,0,+2
varejan01,23:16,1,1,1.000,0,0,,0,0,,3,3,6,0,0,0,0,0,2,+8
szczewa02,20:17,1,1,1.000,0,0,,0,0,,0,3,3,1,0,0,0,0,2,+5
gibsoda01,18:43,3,5,.600,1,2,.500,0,0,,0,1,1,1,0,0,1,3,7,+8
hicksjj01,7:28,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,1,2,0
Team Totals,240,35,74,.473,7,15,.467,13,21,.619,11,31,42,16,4,4,12,17,90,
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
iversal01,43:59,9,19,.474,0,0,,4,4,1.000,0,3,3,1,3,0,5,3,22,-5
wallara01,40:49,4,11,.364,1,4,.250,0,0,,0,6,6,0,1,2,1,3,9,+4
princta01,36:00,5,11,.455,1,3,.333,0,0,,2,2,4,3,0,0,1,0,11,-11
stuckro01,30:10,2,9,.222,0,0,,2,4,.500,0,2,2,8,0,0,2,3,6,+8
johnsam01,21:30,4,7,.571,0,0,,2,2,1.000,5,4,9,0,0,0,0,3,10,-4
mcdyean01,29:07,2,6,.333,0,0,,2,2,1.000,2,6,8,0,1,1,0,1,6,-15
hamilri01,26:41,6,12,.500,0,2,.000,4,4,1.000,0,2,2,1,0,0,0,3,16,-11
afflaar01,6:29,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-8
maxieja01,4:34,0,1,.000,0,0,,0,2,.000,0,0,0,0,0,0,0,2,0,-5
bynumwi01,0:41,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Team Totals,240,32,76,.421,2,9,.222,14,18,.778,9,26,35,13,5,3,9,18,80,
