Washington Wizards
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
butleca01,31:16,2,9,.222,0,1,.000,6,7,.857,0,3,3,2,1,0,4,1,10,-17
crittja01,29:34,4,10,.400,1,1,1.000,2,3,.667,3,1,4,2,1,0,1,4,11,-14
jamisan01,27:38,2,4,.500,0,0,,3,6,.500,1,5,6,1,1,0,3,2,7,-21
haywobr01,22:27,3,8,.375,0,0,,0,0,,0,7,7,0,0,2,2,3,6,-24
mcguido01,17:31,1,3,.333,0,0,,0,0,,0,2,2,4,0,0,1,0,2,-15
youngni01,34:23,7,16,.438,2,5,.400,0,0,,0,2,2,2,0,1,0,4,16,+7
blatcan01,27:00,6,9,.667,0,0,,2,4,.500,2,4,6,1,1,1,1,0,14,+11
dixonju01,18:26,2,4,.500,1,1,1.000,0,0,,0,1,1,2,1,0,0,0,5,+2
mcgeeja01,13:38,1,2,.500,0,0,,4,4,1.000,0,0,0,0,1,2,1,3,6,+9
songada01,10:01,3,4,.750,0,0,,1,1,1.000,2,1,3,0,0,0,0,2,7,-2
pecheol01,8:06,0,4,.000,0,1,.000,2,2,1.000,2,3,5,0,0,0,0,0,2,+4
Team Totals,240,31,73,.425,4,9,.444,20,27,.741,10,29,39,14,6,6,13,19,86,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
westde01,34:58,5,14,.357,0,2,.000,3,3,1.000,0,2,2,4,0,0,2,1,13,+14
jamesle01,30:51,7,15,.467,0,2,.000,7,8,.875,0,6,6,7,3,0,2,1,21,+25
willima01,30:02,6,12,.500,2,4,.500,0,0,,0,3,3,3,1,0,1,3,14,+13
varejan01,24:54,5,7,.714,0,0,,0,0,,4,3,7,0,2,0,0,2,10,+21
ilgauzy01,20:44,2,6,.333,0,0,,3,4,.750,6,7,13,2,0,1,2,1,7,+23
gibsoda01,27:03,4,8,.500,2,4,.500,0,0,,1,0,1,3,0,1,0,0,10,-1
smithjo02,24:30,3,7,.429,0,1,.000,1,2,.500,3,2,5,0,0,3,1,4,7,-7
wallabe01,17:56,3,4,.750,0,0,,1,2,.500,3,3,6,2,0,0,0,3,7,-1
szczewa02,16:16,1,6,.167,0,0,,2,2,1.000,2,4,6,0,0,0,0,4,4,-9
jacksda01,5:10,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-8
pavloal01,4:50,2,5,.400,1,2,.500,0,2,.000,0,0,0,0,0,0,0,0,5,-6
kinseta01,2:46,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0,-4
Team Totals,240,38,85,.447,5,16,.313,17,23,.739,19,30,49,21,6,5,9,21,98,
