Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
denglu01,40:16,7,15,.467,2,4,.500,2,2,1.000,3,4,7,0,2,0,3,1,18,-11
rosede01,39:27,7,16,.438,1,3,.333,5,6,.833,0,0,0,7,1,0,3,1,20,-18
goodedr01,37:00,4,13,.308,0,0,,3,4,.750,3,6,9,1,0,0,1,4,11,-20
sefolth01,17:35,0,4,.000,0,1,.000,0,0,,1,3,4,4,1,0,0,2,0,-1
thomaty01,14:49,0,1,.000,0,0,,1,2,.500,0,3,3,0,0,2,1,2,1,-5
gordobe01,31:01,11,19,.579,5,9,.556,4,5,.800,0,3,3,5,0,1,2,1,31,-5
nocioan01,26:06,1,4,.250,0,1,.000,4,4,1.000,1,4,5,1,1,0,0,3,6,-9
hinriki01,20:36,0,5,.000,0,3,.000,2,2,1.000,0,1,1,2,1,1,1,3,2,-3
noahjo01,9:23,1,2,.500,0,0,,2,2,1.000,0,1,1,1,1,0,1,3,4,-1
grayaa01,3:47,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,1,0,+3
Team Totals,240,31,79,.392,8,21,.381,23,27,.852,8,27,35,21,7,4,12,21,93,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
westde01,37:14,6,12,.500,3,6,.500,1,1,1.000,0,3,3,3,1,0,0,3,16,+20
jamesle01,35:50,13,23,.565,0,2,.000,15,16,.938,2,7,9,6,4,0,5,1,41,+22
willima01,32:51,5,11,.455,1,2,.500,2,2,1.000,0,0,0,4,1,0,4,2,13,+11
wallabe01,28:34,0,2,.000,0,0,,0,0,,6,8,14,0,2,1,0,2,0,+10
ilgauzy01,24:18,6,16,.375,1,1,1.000,2,2,1.000,3,7,10,0,0,2,2,3,15,-7
varejan01,27:32,3,3,1.000,0,0,,3,4,.750,0,2,2,2,0,1,1,4,9,+11
gibsoda01,24:26,0,6,.000,0,2,.000,1,2,.500,0,4,4,0,0,1,0,4,1,-2
szczewa02,22:17,2,6,.333,0,2,.000,4,5,.800,0,2,2,2,1,0,0,0,8,+11
hicksjj01,2:00,2,2,1.000,0,0,,0,1,.000,0,1,1,0,0,0,0,1,4,-2
pavloal01,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
kinseta01,1:29,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-1
wrighlo02,1:29,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
Team Totals,240,37,82,.451,5,15,.333,28,33,.848,11,35,46,17,9,5,12,20,107,
