Charlotte Bobcats
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
okafoem01,40:27,4,9,.444,0,0,,6,8,.750,4,7,11,2,1,1,2,3,14,+7
feltora01,38:44,5,12,.417,2,6,.333,0,0,,2,2,4,7,2,0,2,3,12,+2
wallage01,37:38,6,8,.750,2,2,1.000,0,2,.000,0,0,0,0,1,1,0,2,14,-5
knighbr01,31:03,5,12,.417,0,1,.000,1,3,.333,0,3,3,14,1,0,2,3,11,0
brezepr01,14:36,4,8,.500,0,0,,0,0,,0,1,1,1,0,0,1,3,8,-3
mayse01,27:02,5,13,.385,0,0,,5,5,1.000,5,8,13,6,1,0,4,5,15,-15
morriad01,23:27,7,17,.412,1,3,.333,1,2,.500,3,1,4,1,0,0,1,1,16,-8
carroma01,13:30,4,6,.667,1,2,.500,0,0,,0,2,2,0,0,0,0,3,9,+3
voskuja01,12:11,1,3,.333,0,0,,0,0,,0,1,1,1,0,1,0,1,2,+6
elyme01,1:23,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Team Totals,240,41,88,.466,6,14,.429,13,20,.650,14,25,39,32,6,3,12,24,101,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,41:37,6,17,.353,0,2,.000,10,11,.909,1,7,8,7,1,1,6,1,22,+3
hughela01,37:44,5,12,.417,1,2,.500,5,8,.625,0,3,3,3,4,1,1,1,16,+8
snower01,33:21,2,3,.667,0,0,,1,2,.500,0,4,4,7,1,0,0,2,5,-1
goodedr01,25:19,7,12,.583,0,0,,2,2,1.000,2,5,7,1,0,0,4,4,16,-5
ilgauzy01,21:35,4,8,.500,0,0,,1,1,1.000,2,3,5,3,1,0,2,3,9,+2
varejan01,35:20,4,10,.400,0,0,,8,11,.727,6,4,10,0,1,1,1,3,16,+4
jonesda01,20:47,4,7,.571,3,4,.750,0,0,,0,0,0,1,0,0,0,2,11,+4
marshdo01,13:10,3,5,.600,1,3,.333,0,0,,1,3,4,1,1,0,2,1,7,+6
gibsoda01,10:53,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-6
pollasc01,0:15,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,36,75,.480,5,11,.455,27,35,.771,12,29,41,23,9,3,16,17,104,
