Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
westde01,39:55,5,11,.455,2,4,.500,0,0,,1,3,4,5,0,1,2,4,12,-4
piercpa01,36:47,6,21,.286,2,10,.200,5,6,.833,0,9,9,1,1,0,3,3,19,0
telfase01,34:42,5,16,.313,0,3,.000,5,7,.714,1,1,2,5,1,0,0,3,15,+6
perkike01,28:33,5,7,.714,0,0,,2,4,.500,4,7,11,0,0,2,1,5,12,-3
gomesry01,28:02,5,12,.417,0,0,,1,1,1.000,2,4,6,4,0,2,3,3,11,+2
olowomi01,17:13,3,7,.429,0,0,,0,0,,0,2,2,0,2,1,0,4,6,-3
allento01,15:50,3,4,.750,0,0,,3,3,1.000,0,3,3,0,1,0,2,3,9,-2
rondora01,13:20,0,1,.000,0,0,,1,2,.500,0,1,1,2,0,0,2,1,1,-9
scalabr01,13:20,0,1,.000,0,0,,0,0,,1,3,4,1,1,0,0,3,0,+8
greenge01,12:19,2,3,.667,2,2,1.000,2,2,1.000,0,0,0,0,0,0,1,1,8,0
Team Totals,240,34,83,.410,6,19,.316,19,25,.760,9,33,42,18,6,6,14,30,93,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,43:32,9,17,.529,1,4,.250,19,23,.826,1,7,8,5,3,0,2,4,38,+6
hughela01,41:50,4,13,.308,0,3,.000,1,2,.500,0,4,4,2,0,1,1,4,9,-1
ilgauzy01,19:19,2,8,.250,0,0,,2,2,1.000,2,3,5,0,0,3,1,4,6,-18
goodedr01,15:17,0,3,.000,0,0,,0,2,.000,1,2,3,0,0,0,1,2,0,-26
snower01,14:44,3,6,.500,0,0,,0,0,,0,1,1,0,1,0,1,1,6,-16
varejan01,29:40,3,6,.500,0,1,.000,3,8,.375,3,7,10,0,0,2,0,5,9,+19
pavloal01,27:53,5,10,.500,2,4,.500,2,2,1.000,0,3,3,4,0,3,1,2,14,+21
jonesda01,26:44,2,6,.333,2,3,.667,0,0,,0,4,4,4,0,1,0,0,6,+13
marshdo01,21:01,3,7,.429,0,4,.000,0,0,,1,3,4,1,0,1,3,0,6,+7
Team Totals,240,31,76,.408,5,19,.263,27,39,.692,8,34,42,16,4,11,10,22,94,
