Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,46:33,12,31,.387,2,9,.222,11,12,.917,2,4,6,6,1,3,3,4,37,-5
hughela01,43:56,6,16,.375,0,4,.000,5,9,.556,1,2,3,3,1,0,3,4,17,-19
pavloal01,33:00,6,10,.600,1,2,.500,0,0,,0,1,1,0,1,0,3,5,13,-7
ilgauzy01,28:34,7,14,.500,0,0,,1,1,1.000,5,4,9,3,0,2,1,3,15,+3
goodedr01,25:05,1,5,.200,0,0,,0,0,,2,5,7,3,0,0,1,3,2,-7
varejan01,32:57,5,6,.833,0,0,,0,0,,3,6,9,1,2,1,0,3,10,+1
snower01,31:04,0,2,.000,0,0,,2,2,1.000,2,2,4,7,2,0,1,5,2,-7
gibsoda01,12:14,0,3,.000,0,2,.000,0,2,.000,0,2,2,0,0,0,0,1,0,+4
marshdo01,10:48,2,6,.333,0,3,.000,0,0,,1,1,2,0,1,0,0,0,4,-5
newblir01,0:50,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,+2
Team Totals,265,39,93,.419,3,20,.150,19,26,.731,16,27,43,23,9,6,12,28,100,
Charlotte Bobcats
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wallage01,47:40,11,17,.647,0,0,,5,9,.556,4,7,11,4,0,5,4,3,27,+10
feltora01,40:13,6,20,.300,1,3,.333,4,4,1.000,1,3,4,6,0,0,9,4,17,+9
carroma01,36:03,4,11,.364,2,2,1.000,10,10,1.000,0,5,5,2,1,0,1,1,20,+9
voskuja01,29:03,3,6,.500,0,0,,0,0,,3,4,7,3,0,1,0,1,6,+3
brezepr01,18:26,0,2,.000,0,0,,0,0,,1,3,4,0,0,0,1,2,0,-2
herrmwa01,40:03,6,11,.545,3,6,.500,4,4,1.000,4,6,10,1,0,0,1,4,19,+11
morriad01,29:19,4,12,.333,3,5,.600,2,4,.500,0,3,3,1,0,0,0,3,13,+10
mcinnje01,12:47,2,3,.667,0,0,,0,0,,0,0,0,3,0,0,2,2,4,-1
anderal01,8:40,1,1,1.000,0,0,,0,0,,1,1,2,0,1,0,1,2,2,-4
harriot01,2:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-5
Team Totals,265,37,83,.446,9,16,.563,25,31,.806,14,32,46,20,2,6,20,23,108,
