Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,41:12,5,15,.333,1,3,.333,4,4,1.000,1,5,6,6,2,3,4,2,15,-14
wadedw01,39:22,7,17,.412,0,1,.000,4,4,1.000,0,3,3,3,3,0,4,1,18,-22
boshch01,36:58,12,17,.706,0,0,,6,6,1.000,2,7,9,0,0,0,2,3,30,-15
anthojo01,30:35,0,1,.000,0,0,,0,0,,2,4,6,0,1,3,0,3,0,-8
bibbymi01,22:46,2,4,.500,0,1,.000,0,0,,0,2,2,2,0,0,2,0,4,-5
jonesja02,24:06,1,2,.500,1,1,1.000,1,1,1.000,0,1,1,0,0,0,0,3,4,-8
chalmma01,22:45,4,7,.571,1,2,.500,0,0,,0,1,1,0,0,0,3,2,9,-14
magloja01,10:08,1,3,.333,0,0,,0,0,,1,1,2,0,1,0,0,1,2,-8
hasleud01,4:12,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
millemi01,3:28,0,0,,0,0,,0,0,,0,3,3,0,0,0,0,0,0,-3
houseed01,2:14,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-2
howarju01,2:14,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Team Totals,240,32,68,.471,3,8,.375,15,15,1.000,6,27,33,11,7,6,16,15,82,
Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
denglu01,44:47,7,15,.467,4,6,.667,3,3,1.000,2,5,7,2,4,1,0,2,21,+18
rosede01,38:20,10,22,.455,3,7,.429,5,6,.833,0,1,1,6,0,0,4,0,28,+14
noahjo01,35:44,4,14,.286,0,0,,1,2,.500,8,6,14,4,2,2,1,1,9,+15
boozeca01,25:57,5,10,.500,0,0,,4,4,1.000,4,5,9,2,1,0,1,2,14,+1
boganke01,15:29,1,4,.250,1,3,.333,0,0,,0,0,0,1,1,0,0,2,3,+2
gibsota01,23:05,4,8,.500,0,0,,1,1,1.000,3,4,7,2,0,2,1,3,9,+17
brewero02,19:11,3,5,.600,0,1,.000,2,2,1.000,0,3,3,0,1,0,0,1,8,+13
korveky01,16:33,1,3,.333,1,2,.500,0,0,,0,0,0,1,1,0,0,2,3,+9
asikom01,11:14,2,2,1.000,0,0,,1,2,.500,0,2,2,0,0,0,2,0,5,+9
watsocj01,9:40,1,4,.250,1,2,.500,0,0,,2,0,2,5,1,0,0,0,3,+7
Team Totals,240,38,87,.437,10,21,.476,17,20,.850,19,26,45,23,11,5,9,13,103,
