Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,41:09,12,25,.480,3,9,.333,2,3,.667,0,6,6,8,2,0,6,3,29,+6
gibsoda01,32:21,3,4,.750,3,4,.750,3,3,1.000,1,0,1,2,1,0,2,4,12,-2
ilgauzy01,32:13,8,13,.615,0,0,,5,5,1.000,5,7,12,6,2,1,1,2,21,+13
goodedr01,27:56,5,8,.625,0,0,,3,4,.750,1,6,7,0,0,0,0,5,13,+6
pavloal01,14:22,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,1,3,0,+10
hughela01,33:38,4,15,.267,1,4,.250,0,0,,0,0,0,1,0,0,2,4,9,-18
varejan01,25:39,3,5,.600,0,0,,0,0,,2,3,5,0,1,0,1,5,6,-23
jonesda01,13:01,1,4,.250,0,3,.000,0,0,,0,0,0,2,0,0,0,0,2,-12
snower01,9:17,1,1,1.000,0,0,,0,0,,0,1,1,2,0,0,0,0,2,-5
newblir01,8:34,1,3,.333,0,1,.000,1,1,1.000,2,0,2,0,0,0,0,3,3,-10
brownsh01,1:51,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-5
Team Totals,240,38,81,.469,7,23,.304,14,16,.875,11,24,35,21,6,1,13,29,97,
New Jersey Nets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
cartevi01,41:51,13,22,.591,2,2,1.000,4,4,1.000,3,4,7,6,1,0,2,3,32,+14
jefferi01,37:48,7,16,.438,0,3,.000,10,12,.833,1,1,2,4,0,0,1,1,24,0
kiddja01,36:38,2,7,.286,2,5,.400,2,2,1.000,2,6,8,11,5,0,3,0,8,-2
allenma01,5:54,0,3,.000,0,0,,0,0,,0,0,0,0,0,0,2,1,0,-11
collija04,4:45,0,0,,0,0,,0,2,.000,0,1,1,0,0,0,0,2,0,-5
boonejo01,26:46,6,11,.545,0,0,,3,8,.375,5,3,8,0,1,0,2,0,15,-1
nachbbo01,23:46,5,10,.500,1,5,.200,2,2,1.000,0,3,3,0,1,2,0,4,13,+14
willise01,22:07,4,6,.667,0,0,,1,1,1.000,0,4,4,1,0,1,0,2,9,+12
wrighan01,20:39,1,3,.333,0,2,.000,0,0,,1,5,6,2,0,0,0,1,2,-1
armstda01,11:23,0,1,.000,0,1,.000,0,0,,0,2,2,3,0,0,1,0,0,+12
magloja01,8:24,1,1,1.000,0,0,,0,0,,2,2,4,0,0,0,0,1,2,+8
Team Totals,240,39,80,.488,5,18,.278,22,31,.710,14,31,45,27,8,3,11,15,105,
