Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
westde01,44:41,4,8,.500,0,0,,4,4,1.000,1,3,4,2,1,0,0,3,12,+16
jamesle01,43:14,15,25,.600,5,10,.500,12,16,.750,2,10,12,8,1,1,1,2,47,+26
willima01,36:27,5,13,.385,1,6,.167,0,0,,0,2,2,3,0,0,1,1,11,+14
ilgauzy01,33:29,6,9,.667,0,2,.000,2,4,.500,2,6,8,1,0,0,0,4,14,+23
varejan01,25:11,2,5,.400,0,0,,2,3,.667,7,3,10,1,1,0,1,2,6,+18
smithjo02,25:51,3,4,.750,0,0,,1,2,.500,1,7,8,0,0,1,5,2,7,+4
gibsoda01,14:06,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,1,0,0,+3
wallabe01,8:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-13
szczewa02,7:12,0,2,.000,0,2,.000,0,0,,0,2,2,0,0,0,1,0,0,-10
pavloal01,0:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
kinseta01,0:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
Team Totals,240,35,69,.507,6,22,.273,21,29,.724,13,33,46,15,3,2,11,14,97,
Atlanta Hawks
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
johnsjo02,45:49,9,19,.474,1,3,.333,2,3,.667,3,2,5,3,3,0,3,4,21,-18
bibbymi01,37:57,3,8,.375,2,4,.500,0,0,,1,3,4,5,0,0,2,4,8,-12
smithjo03,37:00,8,18,.444,0,1,.000,2,4,.500,3,2,5,2,0,2,2,3,18,-20
horfoal01,35:34,3,8,.375,0,1,.000,0,0,,1,3,4,4,1,2,1,5,6,-23
evansma01,19:09,2,4,.500,1,2,.500,0,0,,0,1,1,0,1,0,0,3,5,-17
murraro01,36:19,6,13,.462,3,6,.500,2,2,1.000,0,1,1,3,1,0,0,1,17,+1
willima02,13:29,2,5,.400,0,1,.000,0,0,,0,0,0,2,1,0,0,0,4,+1
pachuza01,11:40,1,1,1.000,0,0,,1,2,.500,0,3,3,0,0,0,0,4,3,+5
westma02,1:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
hunteot01,0:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
jonesso01,0:46,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3
Team Totals,240,34,76,.447,7,18,.389,7,11,.636,8,15,23,19,7,4,8,24,82,
