Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,43:33,11,20,.550,0,4,.000,9,11,.818,2,5,7,6,1,1,1,2,31,-4
boshch01,43:05,5,12,.417,0,0,,2,2,1.000,0,5,5,1,0,2,2,3,12,-4
wadedw01,39:44,9,21,.429,1,3,.333,3,4,.750,3,5,8,4,3,5,2,2,22,-7
bibbymi01,13:36,0,6,.000,0,4,.000,0,0,,1,3,4,0,0,0,0,1,0,-15
ilgauzy01,10:22,0,3,.000,0,0,,1,2,.500,0,1,1,0,0,0,0,3,1,-18
anthojo01,33:59,0,2,.000,0,0,,2,2,1.000,2,5,7,0,0,0,1,0,2,+18
chalmma01,31:17,3,9,.333,3,9,.333,0,0,,0,3,3,2,4,0,1,5,9,+13
jonesja02,19:29,2,5,.400,1,3,.333,0,0,,1,5,6,1,0,0,1,1,5,-3
houseed01,2:49,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
howarju01,2:06,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Team Totals,240,30,78,.385,5,23,.217,17,21,.810,9,32,41,14,8,8,8,17,82,
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
brandel01,35:54,6,11,.545,0,0,,3,4,.750,3,8,11,1,0,2,2,3,15,+10
holidjr01,35:44,4,11,.364,2,5,.400,0,0,,1,3,4,5,2,0,4,4,10,+14
iguodan01,33:03,5,13,.385,2,4,.500,4,4,1.000,0,5,5,4,2,0,4,5,16,0
hawessp01,25:01,1,8,.125,0,0,,2,2,1.000,2,6,8,3,0,0,0,3,4,+18
meeksjo01,20:26,2,3,.667,1,1,1.000,0,0,,1,2,3,1,0,0,0,0,5,+8
willilo02,30:57,6,14,.429,2,6,.333,3,4,.750,0,4,4,1,1,0,1,1,17,-9
turneev01,27:10,7,13,.538,1,2,.500,2,2,1.000,1,5,6,1,1,0,0,1,17,+3
youngth01,19:46,1,4,.250,0,0,,0,0,,1,3,4,2,1,0,1,1,2,-17
battito01,11:59,0,2,.000,0,0,,0,0,,0,4,4,0,0,2,1,0,0,-7
Team Totals,240,32,79,.405,8,18,.444,14,16,.875,9,40,49,18,7,4,13,18,86,
