Chicago Bulls
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
denglu01,42:36,7,15,.467,1,3,.333,3,4,.750,0,2,2,3,1,2,3,3,18,-3
rosede01,38:21,12,23,.522,0,3,.000,3,3,1.000,0,1,1,5,1,0,3,2,27,0
noahjo01,35:29,3,6,.500,0,0,,5,7,.714,3,5,8,1,0,2,1,2,11,+3
boozeca01,33:04,6,15,.400,0,0,,0,0,,4,6,10,2,0,0,3,2,12,+4
boganke01,19:47,1,4,.250,1,4,.250,0,0,,3,3,6,0,2,0,2,1,3,+5
korveky01,18:14,1,5,.200,1,4,.250,0,0,,0,2,2,0,2,0,1,4,3,-2
gibsota01,16:46,2,3,.667,0,0,,4,4,1.000,0,2,2,0,0,0,0,3,8,-5
brewero02,15:43,1,1,1.000,0,0,,0,0,,0,2,2,1,1,1,0,0,2,+2
asikom01,10:21,0,0,,0,0,,1,2,.500,0,2,2,0,0,0,2,0,1,0
watsocj01,9:39,1,2,.500,0,0,,0,0,,0,1,1,4,0,0,0,0,2,+1
Team Totals,240,34,74,.459,3,14,.214,16,20,.800,10,26,36,16,7,5,15,17,87,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,41:50,10,18,.556,1,2,.500,5,6,.833,3,5,8,6,2,0,2,2,26,-4
boshch01,41:41,9,14,.643,0,0,,5,6,.833,1,4,5,2,1,1,1,2,23,-4
wadedw01,38:01,8,19,.421,0,1,.000,4,6,.667,2,2,4,5,0,1,7,2,20,-2
chalmma01,31:25,4,5,.800,1,1,1.000,2,3,.667,0,1,1,5,2,0,1,5,11,+12
dampier01,22:25,0,0,,0,0,,0,0,,1,3,4,0,0,2,0,0,0,-8
millemi01,31:10,0,5,.000,0,4,.000,1,2,.500,0,2,2,0,2,0,0,5,1,-1
ilgauzy01,13:43,1,5,.200,0,0,,0,0,,1,3,4,0,1,0,2,4,2,-1
bibbymi01,11:11,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,3,3,0,-2
jonesja02,8:34,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+5
Team Totals,240,33,68,.485,3,9,.333,17,23,.739,8,22,30,18,8,4,16,23,86,
