Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
varejan01,39:42,6,10,.600,0,0,,6,7,.857,6,9,15,1,1,0,1,5,18,+1
gibsoda01,39:12,10,16,.625,4,7,.571,2,3,.667,1,2,3,4,1,0,2,6,26,-2
jamisan01,38:50,5,18,.278,3,9,.333,2,2,1.000,1,7,8,1,0,0,1,4,15,-3
willima01,38:16,6,20,.300,1,10,.100,0,0,,1,1,2,9,2,0,1,5,13,0
parkean01,37:24,4,10,.400,1,6,.167,2,2,1.000,0,3,3,0,1,0,1,4,11,+1
hicksjj01,19:08,2,4,.500,0,0,,0,2,.000,1,3,4,0,1,0,1,1,4,-12
grahajo01,16:11,1,6,.167,0,1,.000,2,2,1.000,0,2,2,1,0,0,1,3,4,-9
sessira01,11:17,1,3,.333,0,0,,2,2,1.000,0,1,1,3,0,0,0,0,4,-6
Team Totals,240,35,87,.402,9,33,.273,16,20,.800,10,28,38,19,6,0,8,28,95,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
boshch01,40:07,6,15,.400,0,1,.000,4,4,1.000,0,4,4,1,1,1,1,2,16,+8
wadedw01,39:41,10,18,.556,3,6,.500,5,7,.714,2,4,6,3,1,0,1,4,28,+15
jamesle01,38:31,5,15,.333,0,4,.000,11,18,.611,2,11,13,5,1,0,4,1,21,0
chalmma01,35:00,5,9,.556,4,8,.500,0,0,,1,2,3,4,0,0,2,4,14,+4
ilgauzy01,18:28,1,3,.333,0,0,,2,2,1.000,2,6,8,1,0,1,4,0,4,+12
jonesja02,24:27,3,4,.750,3,4,.750,2,2,1.000,0,3,3,2,1,0,0,4,11,+1
anthojo01,22:11,1,3,.333,0,0,,3,8,.375,2,3,5,0,0,5,1,3,5,+1
howarju01,7:53,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,0,1,2,-2
dampier01,7:21,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,1,0,-7
houseed01,6:21,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,-2
Team Totals,240,32,70,.457,10,23,.435,27,41,.659,9,36,45,17,4,8,13,20,101,
