Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
hamilri01,43:20,9,18,.500,2,2,1.000,2,2,1.000,0,2,2,5,2,0,2,3,22,-12
princta01,41:53,4,10,.400,0,2,.000,2,2,1.000,1,3,4,4,0,0,2,2,10,-5
billuch01,39:55,6,15,.400,3,6,.500,5,5,1.000,1,2,3,5,3,0,4,1,20,+1
wallabe01,37:38,2,4,.500,0,0,,1,3,.333,5,8,13,2,1,0,1,1,5,0
wallara01,36:08,3,11,.273,1,5,.200,4,4,1.000,1,5,6,1,0,1,2,5,11,-8
mcdyean01,22:13,3,6,.500,0,0,,0,0,,4,4,8,1,1,0,2,3,6,-8
hunteli01,8:06,1,3,.333,1,2,.500,0,0,,0,0,0,0,0,1,2,3,3,-12
evansma01,6:07,0,2,.000,0,1,.000,0,0,,1,0,1,2,0,0,1,1,0,-4
delkto01,4:40,0,2,.000,0,0,,0,0,,0,0,0,1,1,0,0,0,0,+3
Team Totals,240,28,71,.394,7,18,.389,14,16,.875,13,24,37,21,8,2,16,19,77,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,48:00,9,18,.500,1,4,.250,2,2,1.000,0,10,10,10,4,1,4,2,21,+9
murraro01,45:28,4,13,.308,1,4,.250,4,4,1.000,2,5,7,3,1,0,1,2,13,+12
snower01,27:05,3,7,.429,0,0,,2,2,1.000,1,1,2,4,2,0,2,1,8,-1
goodedr01,23:02,4,6,.667,0,0,,0,0,,1,4,5,1,1,0,2,3,8,-6
ilgauzy01,22:22,4,6,.667,0,0,,0,0,,3,3,6,1,0,1,2,2,8,+2
marshdo01,28:05,3,8,.375,0,3,.000,3,3,1.000,1,4,5,0,0,2,2,2,9,+13
jonesda01,24:04,1,3,.333,1,3,.333,0,0,,0,0,0,2,0,0,0,2,3,+9
varejan01,21:54,6,7,.857,0,0,,4,5,.800,1,1,2,0,0,0,0,3,16,+7
Team Totals,240,34,68,.500,3,14,.214,15,16,.938,9,28,37,21,8,4,13,17,86,
