Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,47:53,10,22,.455,1,6,.167,15,16,.938,1,7,8,11,1,0,3,2,36,+4
wadedw01,39:52,9,20,.450,0,2,.000,3,10,.300,2,4,6,3,2,1,3,1,21,-14
boshch01,38:19,10,15,.667,0,0,,2,2,1.000,1,3,4,1,1,0,0,1,22,-9
chalmma01,26:08,1,3,.333,1,3,.333,0,0,,0,1,1,4,0,0,0,1,3,-6
hasleud01,16:58,1,3,.333,0,0,,0,0,,0,6,6,0,0,0,0,4,2,+1
allenra02,32:46,6,9,.667,3,4,.750,2,2,1.000,1,0,1,0,4,0,0,3,17,+19
battish01,25:59,0,3,.000,0,2,.000,0,0,,0,1,1,1,0,1,0,1,0,-8
millemi01,17:29,1,4,.250,1,3,.333,0,0,,1,2,3,4,1,0,0,3,3,+11
anthojo01,12:32,2,3,.667,0,0,,4,5,.800,3,0,3,0,0,1,1,0,8,+13
coleno01,7:04,0,3,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1
Team Totals,265,40,85,.471,6,21,.286,26,35,.743,9,24,33,24,9,3,7,17,112,
Orlando Magic
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
vucevni01,46:34,9,17,.529,0,0,,2,4,.500,11,18,29,2,3,2,0,4,20,+6
afflaar01,46:10,9,19,.474,2,6,.333,8,9,.889,0,4,4,3,1,1,2,5,28,+11
jonesde01,23:38,2,6,.333,0,1,.000,2,2,1.000,0,1,1,1,1,0,1,3,6,-14
nichoan01,17:10,5,10,.500,0,0,,0,1,.000,2,1,3,0,0,0,0,2,10,-11
smithis01,14:20,1,4,.250,0,0,,0,0,,2,0,2,2,0,0,4,1,2,-11
mcrobjo01,39:31,3,8,.375,0,2,.000,6,6,1.000,2,4,6,3,0,0,0,5,12,+4
turkohe01,38:40,4,11,.364,1,5,.200,0,0,,0,3,3,8,0,1,5,3,9,+9
redicjj01,36:12,9,13,.692,5,9,.556,0,0,,0,1,1,5,0,0,3,1,23,-1
oquinky01,2:45,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,0,0,-3
Team Totals,265,42,88,.477,8,23,.348,18,22,.818,18,32,50,24,5,4,16,24,110,
