Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
caldejo01,43:23,7,11,.636,3,6,.500,1,1,1.000,1,2,3,7,2,0,7,3,18,-12
monrogr01,40:59,10,19,.526,0,0,,3,5,.600,6,9,15,6,1,1,3,3,23,-15
stuckro01,40:45,4,15,.267,1,5,.200,2,2,1.000,3,2,5,3,2,0,4,2,11,-4
singlky01,36:36,8,14,.571,2,5,.400,0,0,,5,3,8,1,1,1,2,3,18,-9
maxieja01,18:39,2,6,.333,0,0,,2,4,.500,1,5,6,1,0,1,2,3,6,-5
jerebjo01,24:37,2,8,.250,1,2,.500,4,4,1.000,2,6,8,1,1,0,2,3,9,-4
bynumwi01,13:30,1,5,.200,0,0,,0,0,,0,1,1,1,1,0,1,1,2,-9
engliki01,12:05,0,3,.000,0,2,.000,0,0,,0,1,1,0,1,1,1,6,0,-8
villach01,9:27,0,2,.000,0,2,.000,2,2,1.000,0,0,0,1,0,1,0,0,2,-4
Team Totals,240,34,83,.410,7,22,.318,14,18,.778,18,29,47,21,9,5,22,24,89,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,39:53,12,15,.800,1,1,1.000,4,6,.667,1,7,8,8,2,1,3,1,29,+14
wadedw01,37:52,7,17,.412,1,2,.500,4,6,.667,1,2,3,4,3,0,6,1,19,+5
boshch01,31:18,1,7,.143,0,0,,3,6,.500,0,6,6,1,1,1,3,2,5,+6
chalmma01,25:39,3,6,.500,3,6,.500,2,2,1.000,0,1,1,3,4,0,3,2,11,+6
hasleud01,17:54,2,3,.667,0,0,,0,0,,2,5,7,0,1,0,1,2,4,+1
battish01,29:36,3,7,.429,2,5,.400,3,3,1.000,0,1,1,0,0,2,1,2,11,+12
coleno01,22:21,4,5,.800,0,0,,2,2,1.000,0,3,3,4,4,0,1,2,10,+8
allenra02,18:17,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,0,0,2,+6
anderch01,14:55,4,4,1.000,0,0,,1,1,1.000,0,1,1,0,0,1,0,2,9,+3
jonesja02,0:45,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,1,0,0,3,+3
anthojo01,0:45,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+3
millemi01,0:45,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,+3
Team Totals,240,38,68,.559,8,15,.533,19,26,.731,4,29,33,21,15,6,18,14,103,
