Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
holidjr01,40:59,3,11,.273,1,3,.333,2,2,1.000,0,4,4,13,1,0,4,2,9,+4
turneev01,36:35,4,13,.308,2,4,.500,0,0,,1,4,5,3,2,0,2,1,10,-22
youngth01,33:21,12,15,.800,0,0,,1,2,.500,2,1,3,2,2,0,0,3,25,+1
hawessp01,30:03,4,10,.400,0,1,.000,5,5,1.000,0,10,10,1,0,2,3,5,13,-10
jenkich01,15:43,1,3,.333,0,0,,0,0,,0,1,1,0,2,0,0,0,2,-1
wrighdo01,26:15,5,10,.500,3,6,.500,1,2,.500,1,2,3,1,0,0,3,2,14,-18
wilkida02,26:06,5,11,.455,2,5,.400,0,0,,0,1,1,1,2,0,2,5,12,+3
iveyro01,16:28,2,2,1.000,2,2,1.000,0,0,,0,0,0,1,1,0,1,1,6,-6
moultar01,14:30,1,2,.500,0,0,,0,0,,2,4,6,0,0,1,0,1,2,+4
Team Totals,240,37,77,.481,10,21,.476,9,11,.818,6,27,33,22,10,3,15,20,93,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
wadedw01,35:33,9,16,.563,0,1,.000,4,4,1.000,0,2,2,4,3,1,4,1,22,-9
jamesle01,34:14,10,17,.588,2,3,.667,3,5,.600,3,7,10,5,1,2,3,2,25,+19
boshch01,31:18,7,14,.500,0,0,,2,3,.667,1,3,4,4,1,1,1,0,16,+6
chalmma01,22:09,3,4,.750,2,3,.667,0,0,,0,4,4,4,0,0,2,2,8,+1
hasleud01,16:10,1,1,1.000,0,0,,0,0,,0,4,4,0,0,1,1,0,2,-2
battish01,27:07,4,9,.444,3,8,.375,0,0,,2,4,6,2,1,0,2,0,11,+11
allenra02,26:50,5,8,.625,1,4,.250,1,1,1.000,1,1,2,2,2,0,1,0,12,+10
coleno01,25:28,1,4,.250,0,1,.000,0,0,,1,1,2,2,2,0,0,2,2,+8
anderch01,16:42,2,4,.500,0,0,,0,0,,1,2,3,0,0,2,1,1,4,+3
lewisra02,4:29,0,2,.000,0,1,.000,0,0,,1,1,2,0,0,0,0,1,0,-2
Team Totals,240,42,79,.532,8,21,.381,10,13,.769,10,29,39,23,10,7,15,9,102,
