Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
piercpa01,36:55,3,8,.375,2,5,.400,6,6,1.000,2,1,3,5,2,0,4,5,14,-32
allenra02,36:48,4,12,.333,0,5,.000,2,2,1.000,1,2,3,4,3,0,1,2,10,-11
garneke01,36:06,8,13,.615,0,0,,1,2,.500,2,7,9,2,0,0,2,4,17,-13
perkike01,26:00,4,8,.500,0,0,,4,6,.667,4,3,7,1,0,2,2,1,12,-15
rondora01,23:37,3,10,.300,0,0,,1,2,.500,0,1,1,0,0,0,1,2,7,-12
poseyja01,23:17,4,6,.667,3,5,.600,0,0,,1,1,2,1,0,1,0,2,11,-8
cassesa01,18:13,0,6,.000,0,0,,1,2,.500,0,2,2,2,0,0,0,3,1,-5
powele01,15:29,3,6,.500,0,0,,0,0,,1,1,2,1,0,0,0,2,6,-8
brownpj01,10:07,1,1,1.000,0,0,,2,2,1.000,0,1,1,0,0,0,0,4,4,-1
houseed01,6:33,0,3,.000,0,1,.000,0,0,,1,2,3,2,0,0,0,2,0,-5
allento01,3:32,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-5
davisgl01,3:24,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,-5
Team Totals,240,30,74,.405,5,16,.313,19,24,.792,12,21,33,18,5,3,11,27,84,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
szczewa02,42:30,4,10,.400,2,6,.333,6,7,.857,0,0,0,1,0,0,1,1,16,+20
jamesle01,40:15,5,16,.313,3,5,.600,8,12,.667,0,5,5,8,4,3,2,3,21,+29
westde01,38:20,7,11,.636,4,6,.667,3,3,1.000,0,5,5,7,1,0,3,3,21,+16
wallabe01,28:23,4,6,.667,0,0,,1,4,.250,7,2,9,2,1,2,1,1,9,+2
ilgauzy01,27:52,5,10,.500,0,0,,2,2,1.000,1,7,8,6,0,0,1,3,12,+8
smithjo02,23:57,7,8,.875,0,0,,3,4,.750,1,5,6,1,0,1,1,4,17,+16
gibsoda01,21:14,1,2,.500,1,2,.500,0,0,,1,0,1,3,0,0,0,2,3,+8
varejan01,10:42,2,3,.667,0,0,,1,1,1.000,0,1,1,0,0,0,1,4,5,+15
pavloal01,2:16,2,2,1.000,0,0,,0,0,,1,1,2,0,0,0,0,0,4,+2
jonesdw02,2:16,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,0,0,+2
brownde02,2:16,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+2
Team Totals,240,37,69,.536,10,19,.526,24,33,.727,11,26,37,29,6,7,10,21,108,
