Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,44:43,12,25,.480,0,5,.000,11,13,.846,0,3,3,5,1,1,4,3,35,-8
westde01,42:34,5,12,.417,1,3,.333,10,13,.769,0,2,2,4,4,0,3,3,21,-10
szczewa02,35:52,3,8,.375,2,6,.333,2,3,.667,0,4,4,0,0,0,1,2,10,-3
wallabe01,26:49,2,2,1.000,0,0,,0,0,,2,2,4,0,0,1,1,1,4,-11
ilgauzy01,26:15,2,5,.400,0,0,,2,2,1.000,1,6,7,0,0,1,2,1,6,-9
varejan01,20:28,1,3,.333,0,0,,2,6,.333,4,3,7,2,1,0,0,4,4,+2
smithjo02,19:03,3,5,.600,0,0,,1,4,.250,0,2,2,0,1,1,0,2,7,0
gibsoda01,14:03,1,4,.250,0,2,.000,0,0,,0,0,0,0,0,1,1,1,2,0
pavloal01,10:14,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,0,1,0,+4
Team Totals,240,29,65,.446,3,16,.188,28,41,.683,7,23,30,11,8,5,12,18,89,
Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
rondora01,42:10,9,15,.600,2,3,.667,0,0,,1,1,2,13,2,2,1,3,20,+8
piercpa01,41:59,8,19,.421,2,5,.400,11,13,.846,0,7,7,3,0,0,3,5,29,+9
garneke01,41:10,12,19,.632,0,0,,2,2,1.000,5,11,16,4,2,3,0,3,26,+15
allenra02,40:17,4,11,.364,1,4,.250,2,2,1.000,2,1,3,2,0,1,3,3,11,+11
perkike01,28:00,0,2,.000,0,0,,1,2,.500,2,3,5,1,1,1,2,4,1,+13
poseyja01,16:54,1,4,.250,0,2,.000,0,0,,1,0,1,0,0,0,1,2,2,-8
davisgl01,11:32,3,4,.750,0,0,,0,2,.000,1,0,1,0,0,0,1,3,6,+2
brownpj01,7:54,0,1,.000,0,0,,1,2,.500,0,2,2,0,0,0,0,4,1,-10
cassesa01,5:29,0,2,.000,0,1,.000,0,0,,0,0,0,2,2,0,2,0,0,-3
powele01,4:14,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-4
houseed01,0:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
Team Totals,240,37,77,.481,5,15,.333,17,23,.739,12,26,38,25,7,7,13,27,96,
