New Orleans Hornets
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
collida01,43:27,9,19,.474,0,3,.000,4,4,1.000,0,4,4,10,1,0,6,1,22,-15
stojape01,34:07,3,12,.250,1,5,.200,2,2,1.000,0,3,3,1,0,0,1,3,9,-21
okafoem01,31:11,2,5,.400,0,0,,0,0,,3,5,8,3,0,0,0,3,4,-14
westda01,30:09,7,10,.700,0,0,,3,3,1.000,0,6,6,2,1,0,3,4,17,-21
petermo01,21:19,1,5,.200,0,0,,0,0,,0,3,3,0,0,0,0,3,2,-9
thornma01,31:14,15,22,.682,3,7,.429,4,4,1.000,1,1,2,2,2,0,2,0,37,+4
poseyja01,27:46,0,2,.000,0,2,.000,0,0,,0,9,9,1,0,0,0,3,0,+10
wrighju01,13:00,1,1,1.000,0,0,,0,0,,0,2,2,1,0,0,0,2,2,+12
marksse01,7:47,1,2,.500,0,0,,0,0,,1,1,2,0,0,0,0,2,2,+4
Team Totals,240,39,78,.500,4,17,.235,13,13,1.000,5,34,39,20,4,0,12,21,95,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,44:07,7,16,.438,2,6,.333,4,4,1.000,1,4,5,13,2,0,0,0,20,+17
jamisan01,37:25,7,14,.500,1,4,.250,3,4,.750,1,5,6,2,2,0,0,2,18,+18
willima01,31:21,2,9,.222,1,5,.200,1,1,1.000,0,1,1,8,2,1,3,2,6,+12
onealsh01,30:47,9,13,.692,0,0,,2,5,.400,3,4,7,0,0,1,2,5,20,-2
parkean01,27:11,4,7,.571,3,6,.500,2,2,1.000,0,4,4,1,1,0,0,2,13,+9
westde01,32:08,5,10,.500,1,3,.333,2,3,.667,1,3,4,3,0,2,3,0,13,-2
varejan01,27:48,6,12,.500,0,0,,2,3,.667,2,5,7,0,0,0,0,3,14,+4
moonja01,9:13,0,1,.000,0,1,.000,1,2,.500,0,2,2,2,0,0,0,1,1,-6
Team Totals,240,40,82,.488,8,25,.320,17,24,.708,8,28,36,29,7,4,8,15,105,
