Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
hamilri01,43:27,7,14,.500,1,2,.500,5,6,.833,1,2,3,5,1,0,6,3,20,+1
princta01,39:45,10,17,.588,1,3,.333,2,2,1.000,0,2,2,5,1,0,0,1,23,-13
jerebjo01,35:07,0,5,.000,0,3,.000,0,0,,2,10,12,1,1,2,0,3,0,-6
stuckro01,25:11,4,10,.400,0,0,,0,0,,1,1,2,10,1,1,3,1,8,0
maxieja01,23:22,4,7,.571,0,0,,1,3,.333,3,5,8,1,0,1,2,3,9,0
gordobe01,24:01,3,7,.429,0,1,.000,4,7,.571,0,2,2,2,0,0,3,2,10,-7
brownkw01,18:29,2,2,1.000,0,0,,0,0,,0,4,4,0,0,1,3,4,4,-6
villach01,18:18,4,9,.444,2,3,.667,2,2,1.000,1,1,2,0,0,1,0,4,12,-3
bynumwi01,12:20,3,4,.750,0,0,,0,0,,0,1,1,2,1,0,0,3,6,-1
Team Totals,240,37,75,.493,4,12,.333,14,20,.700,8,28,36,26,5,6,17,24,92,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,41:52,16,27,.593,3,7,.429,5,6,.833,2,11,13,6,3,2,4,1,40,+12
jamisan01,36:23,7,13,.538,2,4,.500,1,5,.200,1,3,4,1,3,1,2,2,17,+10
willima01,33:07,3,9,.333,1,4,.250,1,1,1.000,0,2,2,4,0,1,2,3,8,-9
parkean01,29:59,1,6,.167,0,3,.000,0,0,,0,0,0,3,0,0,1,2,2,+13
hicksjj01,16:16,1,6,.167,0,0,,2,2,1.000,0,1,1,0,0,1,1,0,4,-9
varejan01,38:59,8,10,.800,0,0,,0,1,.000,5,5,10,3,0,0,1,2,16,+21
westde01,28:49,4,7,.571,0,1,.000,4,6,.667,1,3,4,7,0,0,0,3,12,+11
willija04,5:44,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,2,0,+8
moonja01,5:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,1,0,0,0,0,-13
powele01,3:52,0,0,,0,0,,0,2,.000,0,1,1,0,0,0,0,1,0,-9
Team Totals,240,40,79,.506,6,20,.300,13,23,.565,9,28,37,25,7,5,11,16,99,
