Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,38:49,12,24,.500,1,4,.250,9,11,.818,1,7,8,7,1,0,5,2,34,+12
willima01,38:32,5,13,.385,2,7,.286,2,2,1.000,0,2,2,8,2,1,3,2,14,+3
parkean01,28:26,4,5,.800,2,2,1.000,3,4,.750,1,2,3,1,0,0,3,3,13,+1
hicksjj01,26:33,2,7,.286,0,0,,3,5,.600,4,3,7,0,0,1,1,1,7,+12
ilgauzy01,24:52,1,4,.250,0,0,,0,0,,1,3,4,0,0,1,0,5,2,-2
varejan01,33:22,1,3,.333,0,0,,2,3,.667,2,6,8,1,2,2,2,3,4,+9
moonja01,27:48,4,5,.800,1,1,1.000,2,3,.667,2,1,3,1,0,2,0,3,11,+9
gibsoda01,21:39,5,7,.714,3,3,1.000,0,0,,0,0,0,2,1,0,1,4,13,+6
Team Totals,240,34,68,.500,9,17,.529,21,28,.750,11,24,35,20,6,7,15,23,98,
Detroit Pistons
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
stuckro01,39:32,8,16,.500,1,2,.500,8,8,1.000,1,5,6,0,2,0,2,2,25,-4
villach01,33:56,7,15,.467,3,5,.600,2,4,.500,1,7,8,1,1,2,2,4,19,-9
wallabe01,30:45,2,6,.333,0,0,,4,6,.667,3,6,9,0,0,2,0,1,8,-4
jerebjo01,30:02,2,4,.500,0,1,.000,0,0,,5,1,6,1,1,0,4,6,4,-4
gordobe01,17:37,4,7,.571,0,0,,1,3,.333,0,1,1,4,0,0,3,1,9,-11
bynumwi01,31:27,1,13,.077,0,2,.000,2,4,.500,0,0,0,5,1,0,3,3,4,-12
dayeau01,21:33,4,8,.500,1,3,.333,0,0,,0,3,3,0,0,1,0,2,9,+5
maxieja01,16:20,3,5,.600,0,0,,4,6,.667,4,0,4,0,0,0,0,1,10,-4
brownkw01,13:52,0,2,.000,0,0,,0,0,,2,3,5,1,0,1,0,0,0,0
summeda01,4:52,0,3,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,1,0,-7
wilcoch01,0:04,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Team Totals,240,31,79,.392,5,14,.357,21,31,.677,16,27,43,12,5,6,14,21,88,
