Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
varejan01,35:30,5,9,.556,0,0,,3,3,1.000,4,7,11,2,3,0,3,1,13,+26
willima01,35:06,6,15,.400,3,4,.750,5,5,1.000,1,1,2,6,0,0,0,4,20,+10
jamesle01,33:26,10,18,.556,2,3,.667,2,3,.667,2,7,9,6,1,1,2,1,24,+17
parkean01,33:11,2,7,.286,1,3,.333,1,1,1.000,1,1,2,3,3,0,1,2,6,+23
onealsh01,18:54,3,6,.500,0,0,,0,3,.000,1,6,7,3,0,3,3,5,6,+15
ilgauzy01,29:28,7,14,.500,0,0,,1,2,.500,0,5,5,1,1,0,0,5,15,+3
gibsoda01,28:52,4,8,.500,4,8,.500,2,3,.667,0,1,1,2,3,0,0,2,14,+8
moonja01,13:40,2,4,.500,0,0,,0,0,,1,1,2,1,0,1,0,1,4,-9
hicksjj01,7:27,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,0,2,-8
karlco01,2:40,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,0,0,0
jacksda01,1:46,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,0
Team Totals,240,40,84,.476,10,18,.556,14,20,.700,10,33,43,24,11,5,11,21,104,
Minnesota Timberwolves
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
breweco01,30:17,5,8,.625,0,1,.000,1,2,.500,2,2,4,1,2,2,3,3,11,-17
flynnjo01,26:22,6,10,.600,1,2,.500,4,4,1.000,1,1,2,3,1,0,5,1,17,-23
jeffeal01,25:25,5,14,.357,0,0,,2,3,.667,4,4,8,3,0,1,2,2,12,-17
wilkida02,23:56,2,7,.286,0,0,,0,0,,0,1,1,2,1,0,2,4,4,-11
gomesry01,20:53,2,7,.286,0,1,.000,0,0,,1,5,6,0,1,0,0,1,4,-22
holliry01,25:00,4,7,.571,0,0,,1,4,.250,1,3,4,2,0,0,2,0,9,-4
ellinwa01,23:02,1,8,.125,0,3,.000,2,2,1.000,1,2,3,1,1,0,1,1,4,-7
sessira01,21:38,2,8,.250,0,2,.000,0,0,,1,6,7,2,0,0,1,1,4,+6
pavloal01,20:08,4,7,.571,1,3,.333,0,0,,1,6,7,2,0,0,1,1,9,+1
pecheol01,10:30,4,5,.800,1,1,1.000,0,0,,1,1,2,0,0,0,0,1,9,+3
cardibr01,9:07,0,2,.000,0,1,.000,0,0,,1,0,1,2,0,0,0,0,0,+6
jawaina01,3:42,1,3,.333,0,0,,2,2,1.000,1,1,2,0,0,0,0,0,4,0
Team Totals,240,36,86,.419,3,14,.214,12,17,.706,15,32,47,18,6,3,17,15,87,
