Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,40:17,12,26,.462,3,6,.500,9,11,.818,1,5,6,7,3,1,3,2,36,+10
willima01,31:04,2,8,.250,1,2,.500,7,8,.875,1,0,1,4,1,0,1,2,12,+8
onealsh01,27:00,2,4,.500,0,0,,6,8,.750,1,8,9,1,1,1,1,2,10,+11
hicksjj01,18:02,4,5,.800,0,0,,2,3,.667,2,2,4,1,0,1,1,1,10,+2
parkean01,16:09,2,3,.667,1,2,.500,1,2,.500,0,1,1,1,1,0,1,1,6,+7
varejan01,28:44,4,8,.500,0,0,,3,4,.750,3,5,8,2,0,0,0,3,11,+3
gibsoda01,26:43,3,4,.750,3,3,1.000,0,0,,1,1,2,1,1,0,0,2,9,+4
westde01,23:09,1,6,.167,0,1,.000,2,2,1.000,0,2,2,1,2,1,1,0,4,-3
ilgauzy01,16:23,3,6,.500,0,0,,0,0,,1,2,3,0,0,1,0,3,6,-4
moonja01,12:30,1,3,.333,1,1,1.000,1,2,.500,0,2,2,2,0,0,0,0,4,-3
Team Totals,240,34,73,.466,9,15,.600,31,40,.775,10,28,38,20,9,5,8,16,108,
Philadelphia 76ers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
iguodan01,41:30,8,15,.533,3,7,.429,7,7,1.000,2,5,7,2,2,1,3,2,26,-3
holidjr01,37:21,3,9,.333,1,5,.200,2,2,1.000,1,1,2,9,2,0,1,3,9,-3
iversal01,34:07,4,12,.333,0,1,.000,8,8,1.000,0,6,6,5,1,0,2,2,16,-11
youngth01,33:37,7,15,.467,0,2,.000,2,2,1.000,6,4,10,1,1,0,3,1,16,-6
dalemsa01,13:34,0,4,.000,0,0,,0,0,,4,4,8,1,0,2,2,4,0,-5
brandel01,33:10,5,7,.714,0,0,,1,1,1.000,2,5,7,2,1,1,1,5,11,+1
speigma01,22:07,5,11,.455,0,0,,4,5,.800,2,2,4,1,1,0,3,4,14,-2
greenwi01,19:10,4,7,.571,1,2,.500,0,0,,0,1,1,2,0,0,0,3,9,-2
carnero01,5:24,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
Team Totals,240,36,81,.444,5,17,.294,24,25,.960,17,28,45,23,8,4,15,24,101,
