Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
snower01,46:00,7,15,.467,2,4,.500,0,0,,0,4,4,12,1,0,1,2,16,+22
jamesle01,43:00,13,24,.542,0,1,.000,2,2,1.000,1,11,12,10,1,1,3,1,28,+19
ilgauzy01,29:00,7,12,.583,1,1,1.000,3,4,.750,4,4,8,1,2,2,0,4,18,+6
newblir01,27:00,5,14,.357,0,1,.000,0,0,,3,2,5,3,2,1,0,1,10,+8
goodedr01,22:00,8,12,.667,0,0,,2,2,1.000,3,2,5,2,1,0,0,4,18,0
varejan01,25:00,3,6,.500,0,0,,1,2,.500,6,4,10,0,0,2,1,1,7,+16
harrilu01,22:00,3,6,.500,0,0,,0,0,,0,0,0,1,1,0,1,0,6,+9
traylro01,19:00,1,2,.500,0,0,,0,0,,1,3,4,1,1,1,2,5,2,+12
pavloal01,7:00,0,2,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-2
Team Totals,240,47,93,.505,3,7,.429,8,10,.800,18,31,49,30,9,7,8,18,105,
Golden State Warriors
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
richaja01,42:00,10,19,.526,0,4,.000,2,3,.667,0,2,2,3,0,0,3,2,22,-19
murphtr01,42:00,6,15,.400,0,4,.000,3,4,.750,0,3,3,2,0,0,0,3,15,-20
fishede01,35:00,6,10,.600,3,4,.750,3,4,.750,0,6,6,5,1,0,3,2,18,-14
dunlemi02,35:00,3,12,.250,1,6,.167,2,2,1.000,1,6,7,3,1,0,1,1,9,-10
foylead01,29:00,4,6,.667,0,0,,1,1,1.000,2,4,6,3,0,4,2,2,9,-6
najered01,20:00,1,3,.333,1,2,.500,2,2,1.000,1,4,5,2,2,0,0,2,5,-2
pietrmi01,17:00,1,4,.250,1,3,.333,0,0,,0,2,2,1,0,1,0,0,3,-2
cheanca01,13:00,3,6,.500,0,0,,0,0,,0,0,0,0,0,0,1,1,6,-10
davisda01,5:00,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,1,0,0,-8
florelu01,2:00,0,0,,0,0,,0,0,,0,0,0,1,0,0,1,0,0,+1
Team Totals,240,34,76,.447,6,23,.261,13,16,.813,5,28,33,20,4,5,12,13,87,
