Boston Celtics
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
piercpa01,40:29,8,16,.500,3,5,.600,8,10,.800,1,6,7,2,1,0,1,3,27,+9
rondora01,40:29,6,11,.545,1,1,1.000,5,8,.625,1,3,4,15,0,0,3,2,18,+9
bassbr01,38:58,4,8,.500,0,0,,4,4,1.000,2,8,10,0,1,1,2,3,12,+10
garneke01,33:16,11,14,.786,0,0,,2,2,1.000,0,9,9,2,0,2,4,4,24,-2
bradlav01,25:03,5,8,.625,1,2,.500,0,0,,0,2,2,0,0,0,0,2,11,-1
allenra02,34:40,3,7,.429,2,4,.500,1,1,1.000,0,1,1,3,0,0,0,0,9,+6
stiemgr01,19:34,4,5,.800,0,0,,0,0,,1,6,7,1,1,2,2,4,8,+10
pavloal01,7:31,2,2,1.000,2,2,1.000,0,0,,0,0,0,0,0,1,0,3,6,-1
Team Totals,240,43,71,.606,9,14,.643,20,25,.800,5,35,40,23,3,6,12,21,115,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,40:51,11,23,.478,1,3,.333,13,14,.929,5,2,7,7,1,1,2,3,36,-6
wadedw01,39:20,9,21,.429,0,2,.000,2,4,.500,2,0,2,5,3,1,2,3,20,+8
boshch01,38:07,5,13,.385,0,0,,3,5,.600,3,6,9,1,0,0,1,1,13,+12
chalmma01,30:58,6,9,.667,3,5,.600,3,4,.750,0,3,3,0,3,1,1,3,18,-5
turiaro01,17:20,2,5,.400,0,0,,0,0,,2,4,6,0,0,0,0,2,4,-8
millemi01,21:41,2,5,.400,2,3,.667,0,0,,0,3,3,3,0,0,0,1,6,+4
battish01,20:49,1,3,.333,0,1,.000,0,0,,1,1,2,2,0,0,0,4,2,-12
hasleud01,14:55,1,3,.333,0,0,,0,0,,0,2,2,0,0,1,1,4,2,-17
jonesja02,13:01,2,4,.500,2,4,.500,0,0,,0,0,0,1,0,0,0,0,6,-5
coleno01,2:58,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-11
Team Totals,240,39,87,.448,8,18,.444,21,27,.778,13,21,34,19,7,4,7,21,107,
