Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
boshch01,39:19,8,13,.615,0,0,,9,14,.643,2,4,6,2,0,2,1,1,25,+2
jamesle01,38:49,13,23,.565,0,0,,9,9,1.000,0,6,6,7,3,2,2,0,35,+5
wadedw01,31:59,5,13,.385,0,0,,0,0,,0,1,1,4,1,2,3,4,10,-3
chalmma01,31:20,6,12,.500,1,3,.333,2,2,1.000,0,1,1,4,0,0,1,3,15,+7
anthojo01,18:44,0,1,.000,0,0,,0,0,,0,4,4,0,0,0,0,1,0,-12
hasleud01,29:07,1,4,.250,0,0,,2,2,1.000,1,5,6,0,1,0,3,4,4,+7
battish01,19:57,0,2,.000,0,1,.000,0,0,,1,1,2,0,1,3,0,0,0,-11
coleno01,16:30,2,8,.250,0,1,.000,1,1,1.000,0,2,2,1,0,0,0,3,5,-3
jonesja02,12:00,1,2,.500,0,1,.000,0,0,,0,1,1,0,1,1,0,1,2,+14
howarju01,2:16,0,0,,0,0,,0,0,,1,0,1,1,0,0,0,0,0,-1
Team Totals,240,36,78,.462,1,6,.167,23,28,.821,5,25,30,19,7,10,10,17,96,
Charlotte Bobcats
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
hendege02,42:29,10,19,.526,1,1,1.000,0,0,,1,3,4,4,2,2,4,2,21,+1
diawbo01,38:34,7,14,.500,2,5,.400,0,0,,4,12,16,8,1,1,6,2,16,0
whitedj01,35:27,3,8,.375,0,0,,2,4,.500,4,7,11,1,0,3,0,4,8,-7
augusdj01,32:47,7,11,.636,3,6,.500,3,4,.750,1,4,5,6,0,0,5,2,20,-3
maggeco01,29:49,1,10,.100,0,3,.000,4,4,1.000,3,5,8,0,0,1,2,5,6,-3
walkeke02,20:03,6,9,.667,1,2,.500,1,2,.500,0,1,1,3,1,0,3,1,14,-6
brownde04,13:21,0,4,.000,0,0,,0,0,,1,1,2,0,1,0,0,1,0,+10
biyombi01,12:33,1,1,1.000,0,0,,0,2,.000,0,4,4,0,0,2,1,2,2,+6
mulleby01,9:26,3,4,.750,0,0,,0,0,,1,1,2,0,0,0,0,3,6,-1
carroma01,5:31,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,-2
Team Totals,240,39,82,.476,7,18,.389,10,16,.625,15,38,53,22,5,9,21,22,95,
