Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
giricgo01,25:58,7,12,.583,0,0,,2,3,.667,1,0,1,1,0,0,2,0,16,-14
collija03,25:18,3,5,.600,0,0,,1,1,1.000,2,1,3,4,1,0,1,3,7,-9
willide01,22:18,5,11,.455,0,1,.000,0,0,,0,2,2,4,1,0,0,2,10,-12
harprma01,16:59,0,2,.000,0,0,,0,0,,1,1,2,1,0,0,4,3,0,-12
okurme01,16:10,3,9,.333,0,1,.000,3,3,1.000,1,2,3,2,0,0,1,3,9,-10
humphkr01,29:06,4,8,.500,0,0,,0,0,,1,5,6,4,1,1,2,5,8,-14
ostergr01,22:42,2,3,.667,0,0,,0,2,.000,0,4,4,2,1,0,3,4,4,-16
brownde02,22:13,2,6,.333,0,3,.000,5,5,1.000,2,1,3,3,0,0,2,1,9,-24
owensan01,16:31,4,8,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,2,8,-4
mcleoke01,15:15,4,7,.571,0,2,.000,2,3,.667,0,2,2,2,0,0,0,1,10,0
milescj01,15:05,1,3,.333,0,0,,2,2,1.000,1,1,2,2,0,0,2,3,4,+1
palacmi01,12:25,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,3,1,0,-11
Team Totals,240,35,75,.467,0,8,.000,15,19,.789,9,21,30,26,4,1,20,28,85,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,28:55,8,12,.667,1,1,1.000,8,9,.889,2,4,6,4,3,2,5,1,25,+20
snower01,22:57,0,1,.000,0,0,,0,0,,0,2,2,6,1,1,0,1,0,+22
ilgauzy01,22:25,6,9,.667,0,0,,6,7,.857,1,6,7,2,1,1,0,1,18,+30
hughela01,18:58,3,6,.500,1,1,1.000,1,2,.500,0,0,0,1,2,0,3,4,8,+5
goodedr01,18:54,5,7,.714,0,0,,0,0,,2,2,4,0,1,0,2,3,10,+12
jonesda01,26:16,4,8,.500,4,6,.667,0,1,.000,0,0,0,1,1,0,1,3,12,+20
newblir01,22:57,1,3,.333,0,0,,3,4,.750,1,2,3,2,0,2,2,4,5,+10
hendeal01,22:23,3,5,.600,0,0,,1,1,1.000,1,3,4,1,0,0,1,1,7,+2
marshdo01,22:07,1,4,.250,0,3,.000,3,5,.600,0,5,5,0,1,2,0,2,5,+8
jackslu02,15:15,3,5,.600,0,0,,8,10,.800,1,0,1,2,1,0,1,1,14,0
hamilze01,10:11,1,1,1.000,0,0,,2,5,.400,0,1,1,0,0,0,1,1,4,-2
wilksmi01,8:42,1,2,.500,0,0,,0,0,,0,0,0,1,1,0,0,1,2,-2
Team Totals,240,36,63,.571,6,11,.545,32,44,.727,8,25,33,20,12,8,16,23,110,
