Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,47:10,18,28,.643,6,12,.500,9,16,.563,3,5,8,9,3,1,4,1,51,+10
ilgauzy01,27:58,6,12,.500,0,0,,2,4,.500,3,5,8,3,0,0,0,5,14,+3
goodedr01,24:57,5,10,.500,0,0,,2,2,1.000,5,6,11,1,0,1,3,3,12,+18
hughela01,23:20,2,8,.250,0,2,.000,0,0,,0,7,7,1,2,0,2,0,4,+8
pavloal01,17:15,2,4,.500,0,0,,2,2,1.000,1,0,1,0,1,0,1,3,6,+6
varejan01,39:37,4,7,.571,0,0,,3,3,1.000,1,6,7,2,2,1,3,4,11,-2
gibsoda01,36:23,6,11,.545,4,7,.571,2,2,1.000,0,1,1,2,1,0,0,1,18,+3
jonesda01,29:40,3,5,.600,2,4,.500,1,2,.500,0,1,1,1,1,0,1,1,9,0
brownde02,18:39,2,5,.400,0,1,.000,3,5,.600,0,3,3,1,2,0,0,1,7,-6
Team Totals,265,48,90,.533,12,26,.462,24,36,.667,13,34,47,20,12,3,14,19,132,
Memphis Grizzlies
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
millemi01,48:25,5,12,.417,2,8,.250,0,0,,0,5,5,6,2,0,4,6,12,-11
gayru01,47:10,12,22,.545,3,6,.500,3,4,.750,3,6,9,3,2,1,2,6,30,-4
gasolpa01,45:04,9,16,.563,0,0,,1,3,.333,4,8,12,5,2,2,3,4,19,-5
conlemi01,38:53,7,10,.700,2,3,.667,4,6,.667,0,1,1,7,2,0,4,1,20,-9
milicda01,5:37,1,4,.250,0,0,,0,0,,0,2,2,0,0,0,0,0,2,-13
navarju01,46:32,9,16,.563,6,10,.600,2,3,.667,0,2,2,4,2,0,3,3,26,+8
lowryky01,14:29,1,3,.333,1,2,.500,0,0,,0,1,1,2,0,0,0,1,3,-1
warriha01,14:13,4,6,.667,0,0,,1,2,.500,0,1,1,1,0,0,0,3,9,-8
jonesbo02,4:38,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,+3
Team Totals,265,49,90,.544,15,30,.500,11,18,.611,7,26,33,28,10,3,16,24,124,
