Utah Jazz
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
willide01,36:28,4,17,.235,0,2,.000,3,4,.750,0,2,2,4,2,0,2,5,11,-22
kirilan01,34:01,3,7,.429,0,1,.000,6,6,1.000,2,5,7,3,1,4,3,2,12,-6
boozeca01,34:00,10,21,.476,0,0,,6,6,1.000,4,7,11,1,0,1,2,4,26,-3
okurme01,31:12,3,11,.273,2,6,.333,3,3,1.000,1,4,5,6,0,0,1,4,11,-8
brewero02,30:05,4,8,.500,0,0,,2,2,1.000,2,2,4,4,2,0,1,2,10,+7
giricgo01,17:55,3,4,.750,1,2,.500,0,0,,0,1,1,0,2,0,2,0,7,-12
collija03,16:48,0,0,,0,0,,1,2,.500,0,4,4,0,0,0,1,4,1,+3
millspa01,14:00,1,5,.200,0,0,,0,0,,3,3,6,1,0,0,1,0,2,-2
harprma01,13:59,3,7,.429,0,0,,1,3,.333,0,1,1,1,0,1,2,4,7,+1
hartja01,11:32,3,4,.750,1,1,1.000,0,0,,1,2,3,3,1,0,0,1,7,+17
Team Totals,240,34,84,.405,4,12,.333,22,26,.846,13,31,44,23,8,6,15,26,94,
Cleveland Cavaliers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,40:16,13,27,.481,1,3,.333,13,15,.867,2,8,10,9,0,3,5,3,40,+13
gibsoda01,35:01,1,9,.111,0,3,.000,4,4,1.000,1,5,6,5,1,0,2,3,6,+10
ilgauzy01,34:04,6,12,.500,0,0,,5,5,1.000,5,7,12,3,1,6,1,5,17,+7
pavloal01,27:05,6,9,.667,0,0,,0,0,,1,1,2,2,2,1,0,1,12,+2
goodedr01,27:02,5,12,.417,0,0,,1,2,.500,2,6,8,1,1,0,2,1,11,+4
brownde02,24:13,0,4,.000,0,3,.000,3,4,.750,0,4,4,1,0,1,0,0,3,-9
newblir01,22:31,2,5,.400,0,1,.000,0,0,,0,1,1,0,1,0,2,0,4,+4
jonesda01,17:26,2,5,.400,2,4,.500,0,1,.000,0,1,1,0,1,0,1,1,6,+1
simmoce01,7:02,0,1,.000,0,0,,0,0,,1,2,3,0,0,1,0,0,0,-7
jonesdw02,5:20,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,3,0,0
Team Totals,240,35,84,.417,3,14,.214,26,31,.839,12,36,48,21,7,12,13,17,99,
