Indiana Pacers
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
westda01,31:43,5,13,.385,0,0,,0,0,,0,4,4,1,0,0,1,3,10,-19
georgpa01,28:16,3,9,.333,1,4,.250,4,5,.800,1,3,4,3,2,1,2,2,11,-15
hillge01,28:00,3,9,.333,0,5,.000,0,0,,1,0,1,1,1,0,0,3,6,-21
hibbero01,27:37,3,10,.300,1,1,1.000,1,2,.500,4,8,12,1,0,1,1,2,8,-17
grangda01,20:29,3,6,.500,3,4,.750,1,2,.500,0,1,1,1,1,0,1,2,10,-6
jonesda02,23:45,1,8,.125,1,4,.250,2,2,1.000,3,0,3,1,0,0,1,1,5,-20
collida01,21:00,2,6,.333,0,0,,4,4,1.000,0,0,0,2,4,0,1,1,8,-12
barbole01,17:35,3,10,.300,0,3,.000,0,0,,1,2,3,2,0,0,0,3,6,-12
hansbty01,16:47,2,6,.333,0,0,,4,4,1.000,1,2,3,1,0,0,1,1,8,-5
amundlo01,13:07,3,6,.500,0,0,,0,2,.000,1,2,3,0,0,1,0,1,6,-13
stephla01,5:55,0,4,.000,0,0,,1,2,.500,0,0,0,1,0,0,1,1,1,-11
pendeje02,3:12,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-6
priceaj01,2:34,1,1,1.000,0,0,,0,0,,1,0,1,1,0,0,0,0,2,-3
Team Totals,240,30,89,.337,6,21,.286,17,23,.739,13,22,35,15,8,3,9,21,83,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,38:09,12,19,.632,2,4,.500,4,4,1.000,3,7,10,8,1,1,4,1,30,+28
wadedw01,33:18,10,17,.588,1,2,.500,7,13,.538,0,3,3,2,2,1,4,3,28,+24
chalmma01,32:09,3,6,.500,0,1,.000,2,2,1.000,0,11,11,3,0,0,3,4,8,+19
battish01,25:52,4,7,.571,4,5,.800,1,2,.500,0,3,3,1,1,1,1,3,13,+24
turiaro01,11:43,1,1,1.000,0,0,,0,0,,0,2,2,1,0,1,0,1,2,+13
anthojo01,30:47,3,4,.750,0,0,,1,2,.500,1,4,5,0,0,4,0,2,7,+12
coleno01,17:49,1,4,.250,0,0,,4,4,1.000,1,1,2,3,0,0,0,2,6,+16
hasleud01,16:57,5,6,.833,0,0,,0,0,,2,4,6,0,0,0,0,2,10,+3
millemi01,14:17,0,1,.000,0,1,.000,0,0,,0,4,4,0,1,0,1,1,0,+1
jonesja02,9:23,2,3,.667,2,3,.667,0,0,,0,1,1,1,0,1,0,0,6,+2
howarju01,3:12,1,1,1.000,0,0,,1,2,.500,0,0,0,0,0,0,0,0,3,+6
harrite01,3:12,1,1,1.000,0,0,,0,0,,0,2,2,0,0,0,0,0,2,+6
pittmde01,3:12,0,0,,0,0,,0,0,,0,0,0,1,0,1,0,1,0,+6
Team Totals,240,43,70,.614,9,16,.563,20,29,.690,7,42,49,20,5,10,13,20,115,
