Oklahoma City Thunder
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
duranke01,46:10,9,19,.474,1,5,.200,9,9,1.000,1,1,2,3,2,0,3,3,28,0
westbru01,45:28,20,32,.625,0,3,.000,3,3,1.000,1,6,7,5,1,0,3,3,43,0
sefolth01,27:14,2,7,.286,1,3,.333,0,0,,0,2,2,0,0,0,0,1,5,-19
ibakase01,27:03,2,4,.500,0,0,,0,0,,1,6,7,2,1,1,1,3,4,-6
perkike01,17:51,2,5,.400,0,0,,0,0,,0,3,3,0,0,0,0,2,4,+4
hardeja01,36:51,2,10,.200,1,5,.200,3,4,.750,2,8,10,2,1,0,4,5,8,-4
fishede01,22:06,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,0,2,0,-5
collini01,17:17,3,4,.750,0,0,,0,0,,3,1,4,1,0,1,0,1,6,0
Team Totals,240,40,82,.488,3,16,.188,15,16,.938,8,27,35,13,6,2,11,20,98,
Miami Heat
Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
jamesle01,44:21,10,20,.500,1,4,.250,5,8,.625,3,6,9,12,2,0,3,2,26,+8
wadedw01,41:39,8,19,.421,2,3,.667,7,9,.778,0,5,5,3,2,2,2,2,25,+10
battish01,39:51,1,4,.250,1,4,.250,1,2,.500,0,5,5,0,1,0,0,4,4,-7
boshch01,37:18,6,12,.500,0,0,,1,1,1.000,4,5,9,0,1,0,1,2,13,-2
chalmma01,33:52,9,15,.600,3,9,.333,4,5,.800,0,2,2,3,2,0,1,3,25,-5
jonesja02,20:22,1,2,.500,1,2,.500,0,0,,1,3,4,0,0,0,1,4,3,+8
hasleud01,11:27,0,0,,0,0,,0,0,,1,2,3,1,0,0,1,0,0,+9
coleno01,7:53,3,6,.500,2,3,.667,0,0,,0,2,2,0,0,0,0,1,8,+12
millemi01,3:17,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-3
Team Totals,240,38,79,.481,10,26,.385,18,25,.720,9,31,40,19,8,2,9,18,104,
